game_id,region_id
dezaemondd,1
fzeroxek,1
kyojinnodoushin1,1
kyojinnodoushin1,1
kyojinnodoushinksccd,1
marioartistcommunicationkit,1
marioartistpaintstudio,1
marioartistpaintstudio,1
marioartistpolygonstudio,1
marioartisttalentstudio,1
nihonprogolftour64,1
randnetdisk,1
randnetdisk,1
simcity64,1
supermario64,1
