game_id,tag_id
gangstertown,499
gangstertown,500
gauntlet,463
heavyweightchamp,549
teddyboyblues,109
ghosthouse,411
ghostbusters,34
daimakaimura,20
daimakaimura,33
sdi,490
goldenaxe,221
goldenaxewarrior,295
golfamania,633
maougolvellius,297
gprider,570
greatbasketball,580
greatvolleyball,619
heavyweightchamp,548
heroesofthelance,288
impossiblemission,17
indianajonesandthelastcrusadetag,127
indianajonesandthelastcrusadetag,130
jamesbond007td,127
jamespond2codenamerobocod,112
joemontanafootball8bit,594
jurassicparksega8bit,183
kenseiden,67
rattrap,178
makairetsuden,433
landofillusionsmm,78
legendofillusionsmm,81
lemmings,239
lineoffire,338
lordofsword,180
marksmanshootingtrapshooting,343
masterofdarkness,144
mastersofcombat,542
mazewalker,214
senjounoookami2,189
michaeljacksonsmoonwalker,10
globalgladiators,153
mickeysultimatechallenge,226
hajatofuuin,301
missiledefense3d,348
superwonderboymw,64
mortalkombat,545
mortalkombat2,545
mortalkombat3,546
mspacman,520
seishunscandal,420
ninjagaiden,104
olympicgold,379
winterolympicgames,639
operationwolf,345
outrun,254
outrun,255
outrun3d,259
outruneuropa,284
paperboy,20
phantasystar,305
phantasystar,306
pitfighter,545
populous,377
poseidonwars3d,358
aleste,326
powerstrike2,330
predator2,192
princeofpersia,35
dumpmatsumoto,541
psychicworld,187
psychofox,104
puttandputter,595
questfortheshavenyaksrhands,125
rtype,316
rcgrandprix,625
rainbowislands,109
rambo3,346
rampage,461
rastansaga,20
renegade,485
rescuemission,347
roadrash,285
robocop3,193
robocopversustheterminator,188
rocky,547
runningbattle,59
sagaia,321
makairetsuden,431
astrowarrior,328
psychofox,108
scramblespirits,492
segachess,539
segaworldtournamentgolf,635
shadowdancer,20
shadowofthebeast,28
shinobi,202
shinobi,201
shootinggallery,342
sitiodopicapauamarelo,74
slapshot,599
sonicthehedgehog8bit,147
sonicthehedgehog28bit,147
sonicandtails,147
sonicspinball,174
sonicblast,151
spaceharrier3d,368
kujakuou,163
spidermanvsthekingpin8bit,87
spidermanrotss,88
spyvsspy,525
starwars,160
streetfighter2,545
stretsofrage,223
streetsofrage2,223
striderhiryuu,109
strider2usg,104
submarineattack,319
summergames,641
worldcupitalia90,617
superkickoff,507
supermonacogp,563
tennisace,512
supermantmos,75
tazmania8bit,82
tazinescapefrommars,86
teddyboyblues,109
thecybershinobi,104
theflash,14
theflintstonesms,235
theincrediblecrashdummies8bit,394
theincrediblehulk,58
thejunglebook,93
thelionking,93
theluckydimecapersdd,76
ninja,429
theottifants,124
thesimpsonsbvtsm,41
thesimpsonsbvtw,97
thesmurfs,135
theterminator,15
thunderblade,361
timesoldiers,475
tomandjerrythemovie,89
astroflash,451
wonderboy3tdt,185
ultima4qota,290
ultimatesoccer,614
vigilante,218
virtuafighteranimation,540
wanted,342
whereintheworldiscarmensandiego,217
wimbledon,514
wimbledon2,514
wolfchild,138
superwonderboy,415
worldclassleaderboard,635
worldcupitalia90,615
worldcupusa94,613
worldgames,627
thecircuit,268
worldsoccer,607
wwfwrestlemaniascc,501
xmenmojoworld,6
ys,294
zaxxon3d,368
akaikoudanzillion,156
triformation,204
94superworldcupsoccer,608
agigongnyongdooly,318
alibaba,27
blockhole,553
bubblebobble,474
powerboggleboggle,137
cso,30
comicbakery,393
condori,30
cyborgz,495
dallyeorapiguwang,588
drhello,554
eiexainnova,335
eagles5,331
f1spirittwtf1,567
fatetris,250
flashpoint,555
gaegujangikkachi,73
galaxian,332
gangcheolrobocop,31
ghosthouse,413
greatgolf,636
gunsmoke,190
honggildong,50
kenseiden,68
jangpung2,544
jangpung3,543
janggunuiadeul,220
kingandballoon,335
comicalmachinegunjoe,355
mopiranger,61
msxsoccer,610
nemesis,448
nemesis2,448
newboggleboggle,472
penguinadventure,265
phantasystar,304
pooyan,436
puznic,237
roadfighter,258
samgukji3,543
seishunscandal,421
skyfighter,335
skyjaguar,335
skyjaguar,335
spyvsspy,526
streetmaster,543
suhojeonsa,52
woodypopsnbk,53
superbioman1,107
superboy1,114
superboy2,114
superboy3,107
superboy4,107
superbubblebobble,470
supercolumnstetris,557
superpenguin,107
supertetris,250
tankbatallion,49
agigongnyongdooly,318
knightmare2tmog,113
microxevious,332
thethreedragonstory,335
totoworld3,106
wonsiin,336
xyzolog,30
11hapgamboy,528
128hap,523
188hap,519
188hap,518
best25,530
best39,532
best88,531
supergameworld75,504
gamechongjiphap200,517
piguwang7hap,537
2hapin1,487
zemina4in1,312
supergameworld30hap,386
supergameworld30hap,386
super75in1,521
super125in1,522
supergame45,621
supergame52,620
supergame150,515
supergame180,516
3in3a,529
3in1b,578
3in1c,442
3in1d,538
3in1e,423
3in1f,459
8in1a,622
8in1b,417
8in1c,536
actionfighter,198
aerialassault,320
alexkiddmw,168
argosnojuujiken,400
hokutonoken,398
choplifter,440
doubledragon,484
eswat,27
f16ff,376
fantasyzone,447
bubblebobble,474
lostworlds,322
greatbasketball,583
greatsoccer,608
hokutonoken,396
lordofsword,181
comicalmachinegunjoe,355
makairetsuden,434
nazca88,3
paperboy,27
dokidokipenguinlandud,243
princeofpersia,36
doubletargetcnm,469
rtype,317
scramblespirits,494
ashura,479
seishunscandal,421
shadowdancer,27
shadowofthebeast,29
spyvsspy,526
striderhiryuu,111
submarineattack,320
thecybershinobi,106
ninja,430
thunderblade,363
thecircuit,270
mahjongsengokujidai,248
4pakallaction,48
alexkiddmw,167
asterixsega,403
castleofillusion8bit,79
eswat,21
fantasyzone,445
phantasystar,302
alexkiddmw,170
alexkiddmw,172
hangonsafarihunt,281
hangon,279
missiledefense3d,352
sonicthehedgehog8bit,152
castleofillusion8bit,80
daimakaimura,26
goldenaxe,222
striderhiryuu,110
superbasketball,378
worldcupitalia90,616
ys,293
astrowarriorpitpot,457
heavyweightchamp,550
missiledefense3d,351
slapshot,602
3dgunner,350
choplifter,439
colorandswitchtest,234
colorandswitchtest,233
dinobashersbtc,408
gamedecheckka,230
hook,91
indianajonesandthelastcrusadetag,128
lemmings2thetribes,238
lethalweapon3music,232
nbajam,584
patrileybasketball,585
promocaoespecialmsystem3c,227
segagraphicboard,228
sonicsedusoft,229
teddyboyblues,98
theateammusic,231
theexcellentdizzycollection,424
missiledefense3d,349
actionfighter,195
anmitsuhime,177
aliensyndrome,427
basketballnightmare,581
basketballnightmare,582
bomberraid,327
bladeeagle,366
borgman,38
captainsilver,56
choplifter,438
columns,506
borgman,40
deadangle,357
dokidokipenguinlandud,244
doublehawk,498
dynamitedux,5
eswat,23
eswat,24
eswat,25
fantasyzone,446
gainground,481
ghosthouse,412
sdi,491
golfamania,634
maougolvellius,298
hangon,278
hangonsafarihunt,282
heroesofthelance,289
impossiblemission,18
kingsquestqftc,211
kingsquestqftc,212
lemmings,240
mahjongsengokujidai,249
mastersgolf,631
michaeljacksonsmoonwalker,11
hajatofuuin,303
monopolysms,384
monopolysms,385
montezumasrevengefpj,105
ninjagaiden,105
outrun3d,262
pitpot,392
psychofox,105
puttandputter,596
rtype,316
rcgrandprix,626
rampage,462
rastansaga,22
scramblespirits,493
shanghai,503
slapshot,601
solomonnokagiornn,246
sonicandtails,149
sonicandtails,150
specialcriminalinvestigation,264
summergames,642
summergames,643
golfamania,634
supermonacogp,565
supermonacogp,566
supermonacogp,564
superoffroad,561
taitochasehq,264
tazmania8bit,83
tecmoworldcup93,612
thecybershinobi,105
theluckydimecapersdd,77
lesschtroumpfsadm,134
thunderblade,362
tomandjerrythemovie,90
astroflash,452
ultima4qota,291
masterofdarkness,145
superwonderboymw,72
wonderboy5monsterworld3,143
worldgames,628
thecircuit,269
zaxxon3d,369
triformation,205
alexkiddmw2,107
alexkiddmw,169
alexkiddmw,166
alexkiddmw,171
astrowarriorpitpot,456
mazewalker,215
outrun3d,260
phantasystar,308
phantasystar,307
phantasystar,309
