game_id,developer_id
3in1f,87
8in1a,100
8in1b,100
8in1c,101
actionfighter,87
aerialassault,122
alexkiddmw,87
argosnojuujiken,121
hokutonoken,87
choplifter,87
doubledragon,10
eswat,125
f16ff,103
fantasyzone,87
bubblebobble,133
lostworlds,123
greatbasketball,87
greatsoccer,87
hokutonoken,87
lordofsword,87
comicalmachinegunjoe,87
makairetsuden,87
nazca88,87
paperboy,149
dokidokipenguinlandud,87
princeofpersia,147
doubletargetcnm,87
rtype,24
scramblespirits,90
ashura,87
seishunscandal,94
shadowdancer,87
shadowofthebeast,138
spyvsspy,98
striderhiryuu,154
submarineattack,87
thecybershinobi,87
ninja,87
thunderblade,87
thecircuit,87
mahjongsengokujidai,122
4pakallaction,74
alexkiddmw,87
asterixsega,87
castleofillusion8bit,87
eswat,125
fantasyzone,87
phantasystar,87
alexkiddmw,87
alexkiddmw,87
hangonsafarihunt,87
hangon,87
missiledefense3d,87
sonicthehedgehog8bit,6
castleofillusion8bit,87
daimakaimura,90
goldenaxe,87
striderhiryuu,154
superbasketball,87
worldcupitalia90,87
ys,97
astrowarriorpitpot,87
heavyweightchamp,125
missiledefense3d,87
slapshot,122
3dgunner,87
choplifter,87
colorandswitchtest,87
colorandswitchtest,87
dinobashersbtc,78
gamedecheckka,112
hook,130
indianajonesandthelastcrusadetag,156
lemmings2thetribes,129
lethalweapon3music,81
nbajam,51
patrileybasketball,87
promocaoespecialmsystem3c,134
segagraphicboard,87
sonicsedusoft,149
teddyboyblues,87
theateammusic,81
theexcellentdizzycollection,55
missiledefense3d,87
actionfighter,87
anmitsuhime,87
aliensyndrome,125
basketballnightmare,3
basketballnightmare,3
bomberraid,122
bladeeagle,87
borgman,87
captainsilver,95
choplifter,87
columns,87
borgman,87
deadangle,107
dokidokipenguinlandud,87
doublehawk,124
dynamitedux,173
eswat,125
eswat,125
eswat,125
fantasyzone,87
gainground,122
ghosthouse,87
sdi,87
golfamania,122
maougolvellius,93
hangon,87
hangonsafarihunt,87
heroesofthelance,158
impossiblemission,161
kingsquestqftc,64
kingsquestqftc,64
lemmings,81
mahjongsengokujidai,122
mastersgolf,170
michaeljacksonsmoonwalker,90
hajatofuuin,99
monopolysms,72
monopolysms,72
montezumasrevengefpj,79
ninjagaiden,116
outrun3d,87
pitpot,87
psychofox,162
puttandputter,116
rtype,24
rcgrandprix,1
rampage,92
rastansaga,133
scramblespirits,90
shanghai,87
slapshot,122
solomonnokagiornn,140
sonicandtails,12
sonicandtails,12
specialcriminalinvestigation,70
summergames,174
summergames,174
golfamania,122
supermonacogp,87
supermonacogp,87
supermonacogp,87
superoffroad,40
taitochasehq,108
tazmania8bit,139
tecmoworldcup93,116
thecybershinobi,87
theluckydimecapersdd,87
lesschtroumpfsadm,167
thunderblade,87
tomandjerrythemovie,116
astroflash,87
ultima4qota,104
masterofdarkness,116
superwonderboymw,113
wonderboy5monsterworld3,127
worldgames,172
thecircuit,87
zaxxon3d,87
triformation,87
alexkiddmw2,50
alexkiddmw,61
alexkiddmw,61
alexkiddmw,61
astrowarriorpitpot,87
mazewalker,60
outrun3d,60
phantasystar,60
phantasystar,60
phantasystar,60
