tag_name,tag_id
#players:1 #genre:action>hackandslash #compatibility:gameboy>mono #based:tmnt #lang:ja #rerelease:cowabunga,68
#players:1 #genre:action>hackandslash #compatibility:gameboy>mono #lang:en #unfinished:proto,69
#players:1 #genre:action>hackandslash #compatibility:gameboy>mono #port:arcade #lang:en,70
#players:1 #genre:action>hackandslash #compatibility:gameboy>mono #port:arcade #lang:en #unfinished:beta,71
#players:1 #genre:action>hackandslash #save:password #compatibility:gameboy>mono>sgb #based #lang:en,72
#players:1 #genre:action>hackandslash #save:password #compatibility:gameboy>mono>sgb #based #lang:en #unfinished:beta,73
#players:1 #genre:action>hackandslash #save:password #compatibility:gameboy>mono>sgb #based:movie #lang:en,74
#players:1 #genre:action>hackandslash>platformer #compatibility:gameboy>mono #lang:en,75
#players:1 #genre:action>hackandslash>platformer #compatibility:gameboy>mono #lang:ja,76
#players:1 #genre:action>hackandslash>platformer:fighting #save:password #compatibility:gameboy>mono #based:manganime #lang:ja,77
#players:1 #genre:action>maze #compatibility:gameboy>mono #lang:en,78
#players:1 #genre:action>maze #compatibility:gameboy>mono #lang:en #unlicensed,79
#players:1 #genre:action>maze #compatibility:gameboy>mono #port:arcade #lang:en,80
#players:1 #genre:action>maze #compatibility:gameboy>mono #reboxed #lang:en,81
#players:1 #genre:action>maze #compatibility:gameboy>mono>sgb #based:manganime #lang:ja,82
#players:1 #genre:action>maze #embedded:backup>battery #save:backup #compatibility:gameboy>mono #lang:en,83
#players:1 #genre:action>maze #save:password #compatibility:gameboy>mono #port:arcade #lang:en,84
#players:1 #genre:action>maze #save:password #compatibility:gameboy>mono #port:arcade #lang:ja,85
#players:1 #genre:action>maze #save:password #compatibility:gameboy>mono>sgb #based:looneytunes #multigame:compilation>rogerrabbit>mickeymouse2 #lang:en,86
#players:1 #genre:action>maze #save:password #compatibility:gameboy>mono>sgb #based:looneytunes #multigame:compilation>rogerrabbit>mickeymouse2 #lang:en #rev:1,87
#players:1 #genre:action>maze #save:password #compatibility:gameboy>mono>sgb #lang:ja,88
#players:1 #genre:action>maze:adventure #save:password #compatibility:gameboy>mono #based:manganime #lang:ja,89
#players:1 #genre:action>maze:shmup #compatibility:gameboy>mono #lang:en,90
#players:1 #genre:action>maze:shmup>h #compatibility:gameboy>mono #based #lang:ja,91
#players:1 #genre:action>maze>platformer:puzzle>drop:board #compatibility:gameboy>mono #multigame #lang:en #unlicensed,92
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based #lang:en,93
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based #lang:en #rev:1,94
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based #lang:en #unfinished:beta,95
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based #lang:ja,96
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based #lang:ja #unfinished:proto,97
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based #port:commodore>c64 #lang:en,98
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based #port:nintendo>famicom #lang:en,99
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based #port:pc #lang:en,100
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based #port:pc #lang:en #unfinished:beta,101
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based #search:feature>alien #lang:en,102
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based #search:feature>alien #lang:ja,103
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based #search:feature>asterix #lang:en #unfinished:proto>1,104
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based #search:feature>asterix #lang:en #unfinished:proto>2,105
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based #search:feature>asterix #lang:en #unfinished:proto>3,106
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based #search:feature>asterix #lang:en:fr:de:es:it,107
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based #search:feature>batman #lang:en,108
#players:1 #genre:action>platformer #compatibility:gameboy>mono #based #search:feature>batman #port:nintendo>famicom #lang:en,109
