game_id,region_id
dokapongaidenhonoonoaudition,13
dokuritsusensoulibertyordeath,13
doukyuusei2,13
doluckysaleaguesoccer,13
doluckynokusayakiu,13
doluckynopuzzletour94,13
donaldducknomahounoboushi,13
mauimallard,13
doom,13
doraemonnobitatoyouseinokuni,13
doraemonnobitatoyouseinokuni,13
doraemon2nobitanotoyslanddaibouken,13
doraemon3nobitatotokinohougyoku,13
doraemon4nobitatotsukinooukoku,13
doremifantasymilonnodokidokidaibouken,13
dossungansekibattle,13
downtheworldmervilsambition,13
downtownnekketsubaseballmonogatariyakyuudeshoubudakuniokun,13
drmario,13
dragonballzhyperdimension,13
dragonballzsuperbutouden,13
dragonballzsuperbutouden2,13
dragonballzsuperbutouden2,13
dragonballzsuperbutouden3,13
dragonballzsupergokuudenkakuseihen,13
dragonballzsupergokuudentotsugekihen,13
dragonballzsupersaiyadensetsu,13
dragonballzsupersaiyadensetsu,13
dragonknight4,13
dragonquest12,13
dragonquest3soshitedensetsue,13
dragonquest5tenkuunohanayome,13
dragonquest6maboroshinodaichi,13
dragonslayerthelegendofheroes,13
dragonslayerthelegendofheroes,13
dragonslayerthelegendofheroes2,13
dragonsearth,13
dragonslairdragonsmagic,13
drakkhen,13
dreambasketballdunkandhoop,13
driftkingshutokoubattle94tsuchiyakeiichiandbandoumasaaki,13
driftkingshutokoubattle2tsuchiyakeiichiandbandoumasaaki,13
dualorbseireitamadensetsu,13
dualorb2,13
dunquestmajinfuuinnodensetsu,13
dungeonmaster,13
dungeonmaster,13
dynamaitethelasvegas,13
dynamicstadium,13
earthlight,13
earthlightlunastrike,13
earthwormjim,13
edonokiba,13
eiennofilerna,13
elfaria,13
elfaria2,13
elnard,13
emeralddragon,13
emitvol1tokinomaigo,13
emitvol2inochigakenotabi,13
emitvol3watashinisayonarawo,13
energybreaker,13
esparksijikuukaranoraihousha,13
estpolisdenki,13
estpolisdenki,13
estpolisdenki2,13
europesensen,13
exhaustheat,13
exhaustheat2f1driverenomichi,13
eyeofthebeholder,13
f1grandprix,13
f1grandprixpart2,13
f1grandprixpart3,13
fzero,13
famicombunkohajimarinomori,13
famicomtanteiclubpart2ushironitatsushoujo,13
famicomtanteiclubpart2ushironitatsushoujo,13
farlandstory,13
farlandstory2,13
fedatheemblemofjustice,13
fifa94,13
fightershistory,13
fightershistorymizoguchikikiippatsu,13
mlbpabaseball,13
sougoukakutougiringsastralbout3,13
finalfantasy4,13
finalfantasy4,13
finalfantasy4,13
finalfantasy5,13
finalfantasy6,13
finalfight,13
finalfight2,13
finalfight,13
finalfighttough,13
finalstretch,13
finalset,13
fireemblemmonshounonazo,13
fireemblemmonshounonazo,13
fireemblemseisennokeifu,13
fireemblemthracia776,13
fireemblemthracia776,13
fireemblemthracia776,13
firefighting,13
fireprojoshiallstardreamslam,13
firstqueenornicsenki,13
firstsamurai,13
fishingkoushien,13
flashback,13
flyingherobugyurunodaibouken,13
oonitaatsushifmw,13
foremanforreal,13
fortunequestdicewokorogase,13
frankthomasbighurtbaseball,13
fromtvanimationslamdunksdheatup,13
fromtvanimationslamdunkyonkyougekitotsu,13
fromtvanimationslamdunkyonkyougekitotsu,13
fromtvanimationslamdunk2ihyosenkanzenban,13
frontmission,13
frontmission,13
frontmissiongunhazard,13
fullthrottleallamericanracing,13
funakimasakatsuhybridwrestlertougidenshou,13
funetarou,13
shougifuurinkazan,13
furutaatsuyanosimulationproyakyuu2,13
fushiginodungeon2fuurainoshiren,13
fushiginodungeon2fuurainoshiren,13
godmezameyotoyobukoegakikoe,13
gaiagensouki,13
gaiasaverherosaidainosakusen,13
gakkoudeattakowaihanashi,13
gakkoudeattakowaihanashi,13
galaxyrobo,13
galaxywars,13
gamblerjikochuushinhamahjongooisen,13
gamblerjikochuushinha2doraponquest,13
gamblinghourouki,13
gamenotatsujin,13
gamenotetsujintheshanghai,13
gameragyaosgekimetsusakusen,13
ganbaregoemonyukihimekyuushutsuemaki,13
ganbaregoemonyukihimekyuushutsuemaki,13
ganbaregoemonyukihimekyuushutsuemaki,13
ganbaregoemon2kiteretsushougunmagginesu,13
ganbaregoemon3shishijuurokubeenokarakurimanjigatame,13
ganbaregoemon3shishijuurokubeenokarakurimanjigatame,13
ganbaregoemon3shishijuurokubeenokarakurimanjigatame,13
ganbaregoemonkirakiradouchuubokugadancerninattawake,13
ganbaregoemonkirakiradouchuubokugadancerninattawake,13
ganbaregoemonkirakiradouchuubokugadancerninattawake,13
ganbaredaikunogensan,13
ganganganchan,13
ganpurugunmansproof,13
gansopachinkoou,13
gansopachislonipponichi,13
garoudensetsusnt,13
garoudensetsusnt,13
garoudensetsu2at,13
garoudensetsu2at,13
garoudensetsuspecial,13
superbattletank,13
gdleen,13
gdleen,13
gegegenokitaroufukkatsutenmadaiou,13
gekitotsudanganjidoushakessenbattlemobile,13
gekitouburningprowrestling,13
genjuuryodan,13
genocide2,13
getinthehole,13
getsumennoanubis,13
ghostchaserdensei,13
ghoulpatrol,13
gindamaoyakatanopachinkohisshouhou,13
gindamaoyakatanopachinkohisshouhou,13
gingaeiyuudensetsusfc,13
gingasengokugunyuudenrai,13
gionbana,13
gogoackman,13
gogoackman2,13
gogoackman3,13
shinzuitaikyokuigogosennin,13
gogododgeleague,13
gogododgeleague,13
gojirakaijuudaikessen,13
gojirakaijuudaikessen,13
gokinjoboukentai,13
gokujouparodiuskakonoeikouwomotomete,13
gon,13
gooftroop,13
gouketsujiichizoku,13
gourmetsentaibarayarou,13
gousoujinraidensetsumusha,13
gp1,13
gp1rsrapidstream,13
gradius3,13
granhistoriagenshisekaiki,13
granhistoriagenshisekaiki,13
ghostsweepermikamijoreishiwanicebody,13
gtracing,13
gunforcebfeti,13
habumeijinnoomoshiroshougi,13
hagane,13
haiseimahjongryouga,13
hakunetsuproyakyuuganbaleague,13
hakunetsuproyakyuuganbaleague,13
hakunetsuproyakyuuganbaleague93,13
hakunetsuproyakyuuganbaleague94,13
hamelnnoviolinhiki,13
hananokeijikumonokanatani,13
hanafudaou,13
hanjukuheroaasekaiyohanjukunare,13
hanseizarujirokunnodaibouken,13
haoutaikeiryuuknightlordofpaladin,13
haoutaikeiryuuknightlordofpaladin,13
harapekobakka,13
harleyshumongousadventure,13
hashirehebereke,13
hashiriyaridersspiritstamashii,13
hattrickhero,13
hattrickhero2,13
hatayamahatchnoproyakyuunewsjitsumeiban,13
hayazashinidanmoritashougi,13
hayazashinidanmoritashougi2,13
heberekenooishiipuzzlewairimasenka,13
heberekenopopoon,13
heianfuuunden,13
heiseigunjinshougi,13
heiseiinumonogataribowpopnsmash,13
heiseishinonigashimakouhen,13
heiseishinonigashimazenpen,13
heiwapachinkoworld,13
heiwapachinkoworld2,13
heiwapachinkoworld3,13
heiwaparlormini8pachinkojikkisimulationgame,13
hellopacman,13
heraclesnoeikou3kamigaminochinmoku,13
heraclesnoeikou4kamigamikaranookurimono,13
herosenkiprojectolympus,13
hinooujiyamatotakeru,13
higashioosamukanshuusuperproyakyuustadium,13
hioudenmamonotachitonochikai,13
hiryuunokensgoldenfighter,13
hiryuunokenshyperversion,13
hissatsupachinkocollection,13
hissatsupachinkocollection2,13
hissatsupachinkocollection3,13
hissatsupachinkocollection4,13
hisshou777fighterpachisloryuuguudensetsu,13
hisshou777fighter2pachislomaruhijouhou,13
hisshou777fighter3kokuryuounofukkatsu,13
hisshoupachislofun,13
hokutonoken5tenmaryuuseidenaizetsushou,13
hokutonoken6gekitoudenshoukenhaouenomichi,13
hokutonoken7seikenretsudendenshoushaenomichi,13
holystriker,13
holyumbrelladonderanomubou,13
homealonesnes,13
hongkong97,13
hongkong97,13
honkakumahjongtetsuman,13
honkakumahjongtetsuman2,13
honkakushougifuuunjiryuuou,13
honkakuhaigogosei,13
honkehanafuda,13
honkesankyofeverjikkisimulation,13
honkesankyofever2jikkisimulation,13
honkesankyofever3jikkisimulation,13
honoonotoukyūjidodgedanpeisfc,13
hook,13
hoshinokirby3,13
hoshinokirbysuperdeluxe,13
hoshinokirbysuperdeluxe,13
hoshinokirbysuperdeluxe,13
houkagoinbeppinjogakuin,13
houraigakuennoboukentenkouseiscramble,13
humanbaseball,13
humangrandprix,13
humangrandprix2,13
humangrandprix3f1triplebattle,13
humangrandprix4f1dreambattle,13
hyperiria,13
hyperzone,13
ideanohi,13
igoclub,13
igoclub,13
ihatovomonogatari,13
ikarinoyousai,13
illvaniannoshiro,13
inazumaservedasuperbeachvolley,13
indianajonesgreatestadventures,13
tenniscup,13
ippatsugyakuten,13
ironcommando,13
isozuriritouhen,13
itadakistreet2neonsignwabaraironi,13
itoishigesatonobasstsurino1,13
itouhatasurokudannoshougidoujou,13
itouhatasurokudannoshougidoujou,13
jleague96dreamstadium,13
jleagueexcitestage94,13
jleagueexcitestage94,13
jleagueexcitestage95,13
jleagueexcitestage96,13
jleagueexcitestage96,13
jleaguesoccerprimegoal,13
jleaguesoccerprimegoal,13
jleaguesoccerprimegoal2,13
jleaguesoccerprimegoal3,13
jleaguesupersoccer,13
jleaguesupersoccer95jikkyoustadium,13
jakihakai,13
jammes,13
janyuukigokuuranda,13
jbthesuperbass,13
jerryboy,13
jigsawparty,13
jikkyouoshaberiparodius,13
jikkyoupowerprowrestling96maxvoltage,13
jikkyoupowerfulproyakyuubasicban98,13
jikkyoupowerfulproyakyuu2,13
jikkyoupowerfulproyakyuu2,13
jikkyoupowerfulproyakyuu2,13
jikkyoupowerfulproyakyuu3,13
jikkyoupowerfulproyakyuu3,13
jikkyoupowerfulproyakyuu397haru,13
jikkyoupowerfulproyakyuu397haru,13
jikkyoupowerfulproyakyuu94,13
jikkyoupowerfulproyakyuu96kaimakuban,13
jikkyoupowerfulproyakyuu96kaimakuban,13
jikkyouworldsoccerperfecteleven,13
jikkyouworldsoccerperfecteleven,13
jikkyouworldsoccer2fightingeleven,13
jikkyouworldsoccer2fightingeleven,13
jimmyconnorsprotennistour,13
jissenbassfishinghisshouhouinusa,13
jissenkyoutei,13
jissenpachinkohisshouhou2,13
jissenpachislohisshouhoutwin,13
jissenpachislohisshouhoutwinvol2,13
jissenmahjongshinan,13
jissenpachislohisshouhou,13
jissenpachislohisshouhou2,13
jissenpachislohisshouhou2,13
jissenpachislohisshouhou2classic,13
jissenpachislohisshouhouyamasadensetsu,13
joeandmactatakaegenshijin,13
jojonokimyounabouken,13
joushoumahjongtenpai,13
supermomotaroudentetsudx,13
jrapat,13
jrapat,13
jrapat,13
jrapatwidetaiouban,13
jrapatwidetaiouban,13
judgedredd,13
jumboozakinoholeinone,13
jumpinderby,13
junglenooujatarchansekaimanyuudaikakutounomaki,13
junglestrike,13
junglewars2kodaimahouatimosnonazo,13
jurassicparksnes,13
justiceleaguetaskforce,13
juteisenki,13
jwpjoshiprowrespurewrestlequeens,13
kabukichoureachmahjongtonpuusen,13
kabukirocks,13
kachoushimakousaku,13
kakinokishougi,13
kamaitachinoyoru,13
kamenrider,13
kamenrider,13
kamenridersdshutsugekiridermachine,13
karuraou,13
katsrunzennihonkcarsenshuken,13
katouhifumikudanshougiclub,13
kawanonushitsuri2,13
keeper,13
keibaeightspecial,13
keibaeightspecial,13
keibaeightspecial2,13
kentououworldchampion,13
kenyuudensetsutaiba,13
kerokerokeroppinoboukennikkinemurerumorinokeroleen,13
kessendokaponland4densetsunoyuushatachi,13
kidklownincrazychase,13
kidoubutoudenggundam,13
kidoukeisatsupatlabor,13
kidousenshigundamcrossdimension0079,13
kidousenshigundamf91formulasenki0122,13
kidousenshivgundam,13
kidousenshizgundamawaytothenewtype,13
kidousoukoudion,13
kigurumidaiboukendreammaze,13
zigzagcatdachouclubmooosawagida,13
kikikaikainazonokuromanteau,13
kikikaikaitsukiyosoushi,13
kikoukeisatsumetaljack,13
kikunimasahikonojantoushidoraou,13
kikunimasahikonojantoushidoraou2,13
kindaimahjongspecial,13
kingofthemonsters,13
kingofthemonsters2,13
kingyochuuihoutobidasegamegakuen,13
kinnikumandirtychallenger,13
kirbybowl,13
kirbynokirakirakids,13
kishindoujizenkibattleraiden,13
kishindoujizenkideneilive,13
kishindoujizenkitenchimeidou,13
kishinkourindenoni,13
kiteretsudaihyakkachoujikuusugoroku,13
knightsoftheround,13
konpekinokantai,13
kouryakucasinobar,13
kouryuunomimi,13
kouryuuki,13
koushien2,13
koushien3,13
koushien4,13
kousokushikiushougiou,13
koutetsunokishi,13
koutetsunokishi2sabakunorommelshougun,13
koutetsunokishi3gekitotsueuropesensen,13
koutetsunokishi3gekitotsueuropesensen,13
rattrap,13
kunionooden,13
kuniokunnododgeballdayozeninshuugou,13
kuniokunnododgeballdayozeninshuugou,13
yoshinocookiekurupponovendecookie,13
kuusoukagakusekaigulliverboysfc,13
parlorparlor,13
parlorparlor2,13
parlorparlor3,13
parlorparlor4cr,13
parlorparlor5,13
kyuuyakumegamitensei,13
kyuuyakumegamitensei,13
lawares,13
ladystalkerkakokaranochousen,13
lagoon,13
laplacenoma,13
larrynixonssuperbassfishing,13
larrynixonssuperbassfishing,13
vegasstakes,13
lastbible3,13
leadingcompany,13
leadingjockey,13
leadingjockey2,13
lemmings,13
lemmings2thetribes,13
lennuskodaikikainokioku,13
lennus2fuuinnoshito,13
lethalenforcers,13
libblerabble,13
lightfantasy,13
lightfantasy2,13
littlemagicsfc,13
littlemasternijiironomaseki,13
livealive,13
loderunnertwinjustytolibertynodaibouken,13
lodosstousenkirecordoflodosswar,13
logospanicgoaisatu,13
roadrunnersdeathvalleyrally,13
lordmonarchtokotonsentoudensetsu,13
lordmonarchtokotonsentoudensetsu,13
lovequest,13
lupinsanseidensetsunohihouwooe,13
maddennfl94,13
madoumonogatarihanamarudaiyouchienji,13
cotton100,13
magicknightrayearth,13
magicsword,13
magicaldrop,13
magicaldrop2,13
magicaldrop2,13
magicalpopn,13
magicaltaruruutokunmagicadventure,13
magnabrabanhenrekinoyuusha,13
mahjongclub,13
mahjonggokuutenjiku,13
mahjonghanjouki,13
mahjongsengokumonogatari,13
mahjongtaikai2,13
mahjongtaikai2,13
mahoupoipoipoitto,13
mahoujinguruguru,13
mahoujinguruguru2,13
majintensei,13
majintensei,13
majintensei,13
majintensei2spiralnemesis,13
Majuuou,13
makamaka,13
makerunamakendou,13
makerunamakendou2kimeroyoukaisouridaijin,13
marionosuperpicross,13
mariopaint,13
marioandwario,13
marmaladeboy,13
marvelsuperheroeswarofthegems,13
marvelousmouhitotsunotakarajima,13
shimonomasakinofishingtobassing,13
mastersharukanaruaugusta2,13
mastersnewharukanaruaugusta3,13
mastersnewharukanaruaugusta3,13
matendensetsusenritsunoooparts,13
matsukatahirokinosupertrawling,13
matsumurakunihirodensaikyounorekishiwonurikaero,13
mazingerz,13
megalomania,13
melfandstories,13
metalmax2,13
metalmaxreturns,13
metalsladerglory,13
michaelandrettisindycarchallenge,13
mickeymaniattaomm,13
mickeynomagicaladventure,13
mickeynomagicaladventure,13
mickeynotoukyoudisneylanddaibouken,13
mickeytodonaldmagicaladventure3,13
mickeytominniemagicaladventure2thegreatcircusmystery,13
mightandmagic2gatestoanotherworld,13
mightymorphinpowerrangerssnes,13
milandra,13
militia,13
miniyonkuletsandgopowerwgp2,13
miniyonkushiningscorpionletsandgo,13
miniyonkushiningscorpionletsandgo,13
miraclecasinoparadise,13
miraclegirls,13
miyajishachounopachinkofanshourisengen2,13
mizukishigerunoyoukaihyakkiyakou,13
momotaroudentetsuhappy,13
monopolytomy,13
monstania,13
monstermaker3hikarinomajutsushi,13
monstermakerkidsousamaninaritai,13
mortalkombat,13
mortalkombat2,13
mother2gyiygnogyakushuu,13
motokochannowonderkitchen,13
mottekeohdorobou,13
mouryousenkimadara2,13
mrdo,13
mrnutz,13
mujintoumonogatari,13
multiplayvolleyball,13
musclebomber,13
mysterycircle,13
mysticark,13
finalfantasymysticquest,13
nagelibreseijakunosuishin,13
nakajimasatorukanshuuf1hero94,13
nakanokouichikanshuukeirinou,13
nakinoryuumahjonghishouden,13
namcotopen,13
nangokushounenpapuwakun,13
naruhodotheworld,13
natsukicrisisbattle,13
nbaallstarchallenge,13
nbajam,13
nbajamte,13
runandgun,13
nbalive95,13
nbashowdown,13
nekketsutairikuburningheroes,13
neugierumitokazenokodou,13
devilscourse,13
harukanaruaugusta,13
harukanaruaugusta,13
pebblebeachnohatou,13
waialaenokiseki,13
newyattermannandaikandaiyajirobee,13
newmanhaasindycarfeaturingnigelmansell,13
nflfootball,13
nflquarterbackclub95,13
nflquarterbackclub95,13
nhl94,13
nicedeshot,13
nichibutsuarcadeclassics,13
heiankyoualien,13
nichibutsucollection1,13
nichibutsucollection2,13
nigelmansellsworldchampionshipracing,13
ninjaryuukendentomoe,13
nintamarantarou,13
nintamarantarou2,13
nintamarantarou3,13
nintamarantarouspecial,13
puzzlenintamarantarouninjutsugakuenpuzzletaikainodan,13
sfmemorycassette,13
sfmemorycassette,13
nishijinpachinko3,13
nishijinpachinkomonogatari,13
nishijinpachinkomonogatari2,13
nitropunksmightheads,13
nobunaganoyabouhaouden,13
nobunaganoyabouhaouden,13
nobunaganoyaboutenshouki,13
nobunaganoyaboutenshouki,13
nomarkbakuhaitoushijousaikyounojanshitachi,13
nontantoisshokurukurupuzzle,13
nosferatu,13
numbersparadise,13
numbersparadise,13
nus64cassettekensaki,13
ouchannooekakilogic,13
odanobunagahaounogundan,13
lestertheunlikely,13
oekakilogic,13
oekakilogic2,13
okamotoayakotomatchplaygolfkoolinagolfclubinhawaii,13
oliviasmystery,13
ongakutsukurukanadeeru,13
onizukakatsuyasupervirtualboxingshinkentououdensetsu,13
oomonoblackbassfishingjinzoukohen,13
oozumouspirit,13
oragalandshusaibestfarmershuukakusai,13
ossukaratebu,13
othelloworld,13
otobokeninjacolosseum,13
otogirisou,13
anotherworld,13
pachinkochallenger,13
pachinkofanshourisengen,13
pachinkofanshourisengen,13
pachinkomaruhihisshouhou,13
pachinkomonogataripachislomoarudeyo,13
pachinkomonogatari2nagoyashachihokonoteiou,13
pachinkorenchantengoku,13
pachinkotetsujinnanabanshoubu,13
pachinkowars,13
pachinkowars2,13
pachiokunspecial,13
pachiokunspecial2,13
pachiokunspecial3,13
pachislogambler,13
pachislokanzenkouryakuuniversalshindainyuukavolume1,13
pachislokenkyuu,13
pachislolandpachipachicoinnodensetsu,13
pachislolovestory,13
pachislomonogataripalkougyouspecial,13
pachislomonogatariuniversalspecial,13
furyofthefurries,13
paneldepon,13
panicinnakayoshiworld,13
parameromcassettevol1,13
parameromcassettevol2,13
parameromcassettevol3,13
parameromcassettevol4,13
parameromcassettevol5,13
parlormini,13
parlormini,13
parlormini2,13
parlormini3,13
parlormini4,13
parlormini5,13
parlormini6,13
parlormini7,13
parodiusdashinwakaraowaraie,13
pebblebeachnohatoute,13
pgatourgolf,13
phalanxtheenforcefightera144,13
picrossnpvol1,13
picrossnpvol1,13
picrossnpvol2,13
picrossnpvol2,13
picrossnpvol3,13
picrossnpvol3,13
picrossnpvol4,13
picrossnpvol4,13
picrossnpvol5,13
picrossnpvol5,13
picrossnpvol6,13
picrossnpvol6,13
picrossnpvol7,13
picrossnpvol7,13
picrossnpvol8,13
picrossnpvol8,13
pikiinya,13
pilotwings,13
pinballdreams,13
pinkgoestohollywood,13
pinocchio,13
pipemania,13
pitfallthemayanadventure,13
plok,13
prehistorikman,13
pokonyanhenpokorinadventure,13
popeyeijiwarumajoseahagnomaki,13
popfulmail,13
popntwinbee,13
popoittohebereke,13
populous,13
populous2trialsoftheolympiangods,13
powerathlete,13
powerloderunner,13
powerofthehired,13
powersoukoban,13
powermonger,13
princeofpersia,13
princessmaker2,13
princessminerva,13
johnmaddenfootball,13
johnmadden93,13
promahjongkiwame,13
promahjongkiwame,13
promahjongkiwame2,13
promahjongkiwame2,13
promahjongkiwame3,13
promahjongtsuwamono,13
promahjongtsuwamono,13
kickoff2,13
proyakyuunettoupuzzlestadium,13
proyakyuustar,13
psychodream,13
putty,13
puzzlebobble,13
puzzlendesu,13
qbert3,13
rpmracing,13
raidendensetsu,13
tonymeolassidekickssoccer,13
ranmanibunnoichiakanekodantekihihou,13
ranmanibunnoichibakuretsurantouhen,13
ranmanibunnoichichougiranbuhen,13
ranmanibunnoichichounaigekitouhen,13
ranmanibunnoichiougijaanken,13
rejoicearethaoukokunokanata,13
renderingrangerr2,13
resarcanadianarayuranainomeikyuu,13
returnofdoubledragon,13
reversekids,13
revolutionx,13
riddickboweboxing,13
rinkaihoukudannoigotaidou,13
ringnikakero,13
riseoftherobots,13
rocknrollracing,13
rockmanandforte,13
rockman7shukumeinotaiketsu,13
rockmanx,13
rockmanx,13
rockmanx2,13
rockmanx3,13
rockmanssoccer,13
rogerclemensmvpbaseball,13
rokudenashibluestaiketsutoukyoushitennou,13
romancingsaga,13
romancingsaga,13
romancingsaga2,13
romancingsaga3,13
romancingsaga3,13
kingarthursworld,13
rpgtsukuurusuperdante,13
rpgtsukuuru2,13
rtype3thethirdlightning,13
rudranohihou,13
ruinarm,13
rushingbeat,13
rushingbeatranfukuseitoshi,13
rushingbeatshura,13
ryuukiheidandunzarv,13
ryuukonoken,13
ryuukonoken,13
ryuukonoken2,13
saibarariekonomahjonghourouki,13
saikousokushikoushougimahjong,13
saikyoutakadanobuhiko,13
sakuraishouichinojankiryuumahjonghisshouhou,13
samegame,13
samsaranaga2,13
samuraispirits,13
sandranodaiboukenvalkyrietonodeai,13
sangokushieiketsuden,13
sangokushieiketsuden,13
sangokushi3,13
sangokushi3,13
