name,developer_id
Athena,1
Atlus,2
Betop,3
DogP,4
DogP/KR155E,5
HorvatM,6
Hudson,7
Intelligent Systems,8
Japan System Supply,9
KR155E,10
Kemco,11
Kresna/Nyrator,12
Locomotive,13
Mr. Anonymous,14
Nacoty,15
Nintendo,16
Nintendo/Tose,17
Ocean,18
PizzaRollsRoyce,19
Saffire,20
T&E Soft,21
Taito,22
Tomcat System,23
VirtualChris,24
rubengar,25
thunderstruck,26
thunderstruck/Virtual_Ben,27
