game_id,region_id
soukobanworld,2
chouzetsurinjinbravoman,2
cadash,2
championsforeverboxing,2
beball,2
thekungfu,2
doraemonmd,2
cybercore,2
darkwingduck,2
daviscuptennis,2
deadmoon,2
deepbluekaiteishinwa,2
devilcrash,2
doubledungeons,2
dragonspirit,2
adventureisland,2
droprockhorahora,2
dungeonexplorer,2
orderofthegriffon,2
falcon,2
fantasyzone,2
finallaptwin,2
galaga88,2
ghostmanor,2
gunboat,2
hittheice,2
impossamole,2
katochanandkenchan,2
jacknicklauschampionshipgolf,2
jackiechan,2
mashineiyuudenwataru,2
kingofcasino,2
klax,2
legendofherotonma,2
magicalchase,2
nectaris,2
motoroader,2
neutopia,2
neutopia2,2
takahashimeijinnoshinboukenjima,2
nightcreatures,2
saigononindou,2
ordyne,2
pacland,2
andrepanzakickboxing,2
parasolstarsthestoryofbubblebobble3,2
powergolf,2
paranoia,2
raiden,2
rtype,2
genpeitoumaden,2
kaizouchoujinshubibinman2at,2
sidearmshd,2
silentdebuggers,2
violentsoldier,2
soldierblade,2
mesopotamia,2
worldbeachvolley,2
spaceharrier,2
splatterhouse,2
superstarsoldier,2
supervolleyball,2
taitochasehq,2
usaprobasketball,2
talespin,2
makyoudensetsuthelegendaryaxe,2
ankokudensetsu,2
toraenomichi,2
timecruise2,2
blodia,2
tricky,2
turrican,2
tvsportsbasketball,2
tvsportsfootball,2
tvsportshockey,2
veiguestacticalgladiator,2
victoryrun,2
vigilante,2
powerleague,2
protennisworldcourt,2
powersports,2
yobro,2
offthewall,2
tvsportsbaseball,2
pcdenjinpunkiccyborgs,1
tatsujin,1
bomberman,1
bomberman93,1
dariusplus,1
finalsoldier,1
gunhed,1
powerleague,1
soldierblade,1
pcgenjin3pithecanthropuscomputerurus,1
avpoker,1
bodyconquest2,1
idolhanafudafanclub,1
kyuukyokumahjongidolgraphics,1
kyuukyokumahjong2,1
ladyswordrs10no,1
pcpachisloidolgambler,1
quiztoukoushashin,1
stripfighter2,1
dinoforce,1
pcdenjinpunkiccyborgs,3
benkeigaiden,1
gunhed,4
bomberman,2
bomberman93,1
bomberman93,3
bomberman94,4
pcgenjinpithecanthropuscomputerurus,3
pcgenjin2pithecanthropuscomputerurus,3
pcgenjin3pithecanthropuscomputerurus,3
dariusplus,4
devilcrash,1
devilcrash,3
doubledungeons,1
doubledungeons,3
fantasyzone,1
finalsoldier,4
gaiflame,1
gradius,1
gradius,4
jaseikennecromancer,1
jaseikennecromancer,4
neutopia,1
neutopia,3
neutopia2,1
neutopia2,3
takahashimeijinnoshinboukenjima,3
saigononindou,3
pcdenjinpunkiccyborgs,1
pcgenjinpithecanthropuscomputerurus,1
pcgenjin2pithecanthropuscomputerurus,1
pcgenjin2pithecanthropuscomputerurus,1
pcgenjin3pithecanthropuscomputerurus,1
powersports,1
saigononindou,1
salamander,1
salamander,4
soldierblade,1
soldierblade,3
superstarsoldier,1
superstarsoldier,3
takahashimeijinnoshinboukenjima,1
thekungfu,1
victoryrun,1
victoryrun,3
wallaby,1
powerleague,3
powersports,3
