game_id,region_id
shinobi,9
shinobi,9
shinobi,9
shinobi,9
shinobi,9
slapshooter,9
slipstream,1
slipstream,4
snapper,6
soukyuugurentai,5
sonicboom,9
soreikeanpanmanpopcornkoujou,5
soreikeanpanmanpopcornkoujou,5
soreikekokology,5
soreikekokology,5
soreikekokology2,5
spaceharrier,9
spaceharrier,9
spaceposition,5
spidermanthevideogame,5
spidermanthevideogame,8
spidermanthevideogame,9
sportsfishing,5
sportfishing2,5
sportfishing2,8
stackcolumns,5
stackcolumns,9
stadiumcross,8
stadiumcross,9
stadiumcross,9
starjacker,9
starjacker,8
steepslopesliders,5
strikefighter,5
strikefighter,9
subroc3d,9
suikoenbu,5
sukebanjanshiryuuko,5
sukebanjanshiryuuko,5
superhangon,9
superhangon,9
superhangon,9
superhangon,9
superhangon,9
superhangon,9
superhangon,9
superleague,9
supermonacogp,5
supermonacogp,5
supermonacogp,9
superzaxxon,9
stressbusters,5
swat,9
taisentantrsasissu,5
taisentantrsasissu,6
tatacot,5
tatacot,2
technicalbowling,5
tecmoworldcup98,5
tecmoworldcup98,8
teddyboyblues,5
tetris,5
tetris,5
tetris,5
tetris,5
tetris,5
tetris,5
tetris,5
tetris,5
tetris,5
tokinosenshics,5
tokinosenshics,5
touryuudensetsuelandoree,5
toryuumon,9
thedestroyerfromjail,6
thejleague1994,5
thejleague1994,5
thejleague1994,8
thejleague1994,9
thejleague1994,9
thetougyuu,5
thetougyuu,9
thunderblade,9
thunderblade,9
thunderforceac,5
thunderforceac,5
thunderforceac,9
timescanner,5
timescanner,9
timescanner,9
titlefight,5
titlefight,8
titlefight,9
tokorosannomahmahjong,5
tokorosannomahmahjong2,5
turbo,9
turbo,9
turbo,9
turbo,9
turbo,9
turbo,9
turbo,9
turbooutrun,5
turbooutrun,5
turbooutrun,9
turbooutrun,9
turbooutrun,9
turbooutrun,9
toughturf,5
toughturf,8
twinsquash,9
ufosenshiyoukochan,5
ufosenshiyoukochan,5
upndown,5
upndown,9
virtuafighterkids,9
virtuafighterremix,9
virtualmahjong,5
wakuwakuanpanman,5
wakuwakumarine,5
wakuwakuultramanracing,5
wakuwakushinkansen,5
wakuwakusonicpatrolcar,5
wallywosagase,5
wallywosagase,5
wallywosagase,5
wanpakusafari,5
