tag_name,tag_id
#players:1 #genre:action>platformer #based:disney #search:feature>mickey #port:sega>gamegear #lang:en,81
#players:1 #genre:action>platformer #based:looneytunes #lang:en,82
#players:1 #genre:action>platformer #based:looneytunes #lang:en #unfinished:beta,83
#players:1 #genre:action>platformer #based:looneytunes #lang:en:fr:de:es,84
#players:1 #genre:action>platformer #based:looneytunes #lang:en:fr:de:es:it,85
#players:1 #genre:action>platformer #based:looneytunes #port:sega>megadrive>gamegear #lang:en,86
#players:1 #genre:action>platformer #based:marvel #search:feature>spiderman #lang:en,87
#players:1 #genre:action>platformer #based:marvel #search:feature>spiderman #port:nintendo>famicom #lang:en,88
#players:1 #genre:action>platformer #based:movie #lang:en,89
#players:1 #genre:action>platformer #based:movie #lang:en #unfinished:beta,90
#players:1 #genre:action>platformer #based:movie #port:nintendo>superfamicom #lang:en #unfinished:proto,91
#players:1 #genre:action>platformer #based:movie #search:feature>dracula #lang:en,92
#players:1 #genre:action>platformer #based:movie:disney #lang:en,93
#players:1 #genre:action>platformer #based:movie:disney #port:sega>megadrive #lang:en,94
#players:1 #genre:action>platformer #based:movie:disney #reboxed #lang:en,95
#players:1 #genre:action>platformer #based:movie:disney #reboxed #port:sega>megadrive #lang:en,96
#players:1 #genre:action>platformer #based:simpsons #port:nintendo>famicom #lang:en,97
#players:1 #genre:action>platformer #compatibility:mark3>epmycard #port:arcade #lang:en #unfinished:proto,98
#players:1 #genre:action>platformer #compatibility:mark3>mycard #port:arcade #lang:en,99
#players:1 #genre:action>platformer #compatibility:mark3>thesegacard #port:arcade #lang:en,100
#players:1 #genre:action>platformer #embedded:chip>ram #based:looneytunes #lang:en:fr:de:es:it,101
#players:1 #genre:action>platformer #embedded:chip>ram #based:looneytunes #reboxed:classicedition #lang:en:fr:de:es:it,102
#players:1 #genre:action>platformer #embedded:chip>ram #based:looneytunes #reboxed:purplebox #lang:en:fr:de:es:it,103
#players:1 #genre:action>platformer #lang:en,104
#players:1 #genre:action>platformer #lang:en #unfinished:beta,105
#players:1 #genre:action>platformer #lang:en #unlicensed,106
#players:1 #genre:action>platformer #lang:en #unlicensed:clone,107
#players:1 #genre:action>platformer #lang:pt,108
#players:1 #genre:action>platformer #port:arcade #lang:en,109
#players:1 #genre:action>platformer #port:arcade #lang:en #unfinished:demo,110
#players:1 #genre:action>platformer #port:arcade #lang:en #unlicensed,111
#players:1 #genre:action>platformer #port:commodore>amiga #lang:en,112
#players:1 #genre:action>platformer #port:msx #lang:en #unlicensed,113
#players:1 #genre:action>platformer #port:msx #lang:en #unlicensed:clone,114
#players:1 #genre:action>platformer #port:sega>gamegear #lang:en,115
#players:1 #genre:action>platformer #port:sega>megadrive #based:looneytunes #lang:pt,116
#players:1 #genre:action>platformer #port:sega>megadrive>gamegear #lang:en,117
#players:1 #genre:action>platformer #reboxed:classicedition #based:disney #search:feature>donald #lang:en,118
#players:1 #genre:action>platformer #reboxed:kixxedition #port:commodore>amiga #lang:en,119
#players:1 #genre:action>platformer #reboxed:purplebox #based:looneytunes #lang:en:fr:de:es,120
#players:1 #genre:action>platformer #reboxed:purplebox #based:marvel #search:feature>spiderman #port:nintendo>famicom #lang:en,121
#players:1 #genre:action>platformer #reboxed:purplebox #based:movie:disney #reboxed #lang:en,122
#players:1 #genre:action>platformer #reboxed:purplebox #based:movie:disney #reboxed #port:sega>megadrive #lang:en,123
#players:1 #genre:action>platformer #save:password #based #lang:en:fr:de:es:it,124
#players:1 #genre:action>platformer #save:password #based #port:sega>gamegear #lang:en,125
#players:1 #genre:action>platformer #save:password #based #search:feature>asterix #lang:en:fr:de:es:it,126
#players:1 #genre:action>platformer #save:password #based:movie #lang:en,127
#players:1 #genre:action>platformer #save:password #based:movie #lang:en #unfinished:proto,128
#players:1 #genre:action>platformer #save:password #based:movie #reboxed #lang:en,129
#players:1 #genre:action>platformer #save:password #based:movie #reboxed:bluebox #lang:en,130
#players:1 #genre:action>platformer #save:password #based:movie #reboxed:purplebox #lang:en,131
#players:1 #genre:action>platformer #save:password #based:movie:disney #lang:en,132
#players:1 #genre:action>platformer #save:password #based:smurfs #lang:en:fr:de:es,133
#players:1 #genre:action>platformer #save:password #based:smurfs #lang:en:fr:de:es #unfinished:beta,134
#players:1 #genre:action>platformer #save:password #based:smurfs #port:nintendo>gameboy #lang:en:fr:de:es,135
#players:1 #genre:action>platformer #save:password #lang:en,136
#players:1 #genre:action>platformer #save:password #port:arcade #lang:en #unlicensed:clone,137
#players:1 #genre:action>platformer #save:password #port:commodore>amiga #lang:en,138
#players:1 #genre:action>platformer #save:password #reboxed:classicedition #based #lang:en:fr:de:es:it,139
#players:1 #genre:action>platformer #save:password #reboxed:classicedition #search:franchise>wonderboy #port:sega>megadrive #lang:en,140
#players:1 #genre:action>platformer #save:password #reboxed:purplebox #based #search:feature>asterix #lang:en:fr:de:es:it,141
#players:1 #genre:action>platformer #save:password #search:franchise>wonderboy #port:sega>megadrive #lang:en,142
#players:1 #genre:action>platformer #save:password #search:franchise>wonderboy #port:sega>megadrive #lang:en #unfinished:beta,143
#players:1 #genre:action>platformer #search:feature>dracula #port:sega>gamegear #lang:en,144
#players:1 #genre:action>platformer #search:feature>dracula #port:sega>gamegear #lang:en #unfinished:beta,145
#players:1 #genre:action>platformer #search:feature>dracula #port:sega>gamegear #reboxed:classicedition #lang:en,146
#players:1 #genre:action>platformer #search:feature>sonic #lang:en,147
#players:1 #genre:action>platformer #search:feature>sonic #lang:en #rev:1,148
#players:1 #genre:action>platformer #search:feature>sonic #lang:en #unfinished:beta>1,149
#players:1 #genre:action>platformer #search:feature>sonic #lang:en #unfinished:beta>2,150
#players:1 #genre:action>platformer #search:feature>sonic #port:sega>gamegear #lang:en,151
#players:1 #genre:action>platformer #search:feature>sonic #reboxed:bios #lang:en,152
#players:1 #genre:action>platformer #search:keyword>brand #lang:en,153
#players:1 #genre:action>platformer #search:keyword>brand #port:commodore>amiga #lang:en,154
#players:1 #genre:action>platformer:adventure #based:manganime #compatibility:mark3>goldcartridge1 #lang:ja:en,155
#players:1 #genre:action>platformer:adventure #based:manganime #lang:en,156
#players:1 #genre:action>platformer:adventure #based:manganime #lang:en #rev:1,157
#players:1 #genre:action>platformer:adventure #based:manganime #lang:ja:en,158
#players:1 #genre:action>platformer:adventure #based:manganime #rev:2 #lang:en,159
#players:1 #genre:action>platformer:adventure #based:movie:starwars #port:nintendo>famicom #lang:en,160
#players:1 #genre:action>platformer:adventure #based:movie:starwars #port:nintendo>famicom #reboxed:kixxedition #lang:en,161
#players:1 #genre:action>platformer:adventure #save:password #addon:expansion>fmsoundunit #based:manganime #compatibility:mark3>goldcartridge2 #lang:ja,162
#players:1 #genre:action>platformer:adventure #save:password #addon:expansion>fmsoundunit #lang:en,163
#players:1 #genre:action>platformer:board>jankenpon #compatibility:mark3>goldcartridge1 #lang:en,164
#players:1 #genre:action>platformer:board>jankenpon #lang:en,165
#players:1 #genre:action>platformer:board>jankenpon #lang:en #rerelease:segaages,166
#players:1 #genre:action>platformer:board>jankenpon #lang:en #rev:1,167
#players:1 #genre:action>platformer:board>jankenpon #lang:en #unlicensed,168
#players:1 #genre:action>platformer:board>jankenpon #lang:ja #rerelease:segaages,169
#players:1 #genre:action>platformer:board>jankenpon #reboxed:bios #lang:en,170
#players:1 #genre:action>platformer:board>jankenpon #reboxed:bios #lang:en #rerelease:segaages,171
#players:1 #genre:action>platformer:board>jankenpon #reboxed:bios #lang:en #unlicensed,172
#players:1 #genre:action>platformer:parlor>pinball #reboxed:purplebox #search:feature>sonic #lang:en,173
#players:1 #genre:action>platformer:parlor>pinball #search:feature>sonic #lang:en,174
#players:1 #genre:action>platformer:puzzle #compatibility:mark3>goldcartridge1 #based:manganime #lang:ja,175
#players:1 #genre:action>platformer:puzzle #lang:en,176
#players:1 #genre:action>platformer:puzzle #lang:en #unfinished:beta,177
#players:1 #genre:action>platformer:puzzle #save:password #port:commodore>amiga #based:simpsons #lang:en,178
#players:1 #genre:action>platformer:rpg #addon:expansion>fmsoundunit #compatibility:mark3>goldcartridge2 #lang:ja,179
#players:1 #genre:action>platformer:rpg #addon:expansion>fmsoundunit #lang:en,180
#players:1 #genre:action>platformer:rpg #addon:expansion>fmsoundunit #lang:ja #unlicensed,181
#players:1 #genre:action>platformer:rpg #save:password #based:manganime #addon:expansion>fmsoundunit #compatibility:mark3>goldcartridge4 #lang:ja,182
#players:1 #genre:action>platformer:shooting>gallery #based:movie:jurassicpark #lang:en,183
#players:1 #genre:action>platformer:shooting>gallery #reboxed:purplebox #based:movie:jurassicpark #lang:en,184
