game_id,screen_title_en,screen_title_native,release_date,md5,sha1,sha256,sha512
19xx,19XX: The War Against Destiny,,1996-01-04,f5e196912b9fdb4db96fe69ea1d6cf18,ecd96dd270107f785fb57a37e35d6b1b65ead9e5,a94cc812286632dd36a1b2d9a0d5d4f19421d305f5b46033a7ec45b711d3dc69,add1ffd57972560252d687cad1de2f6a30ee67b62855a9147be326e1b194fd5da251acc995df5a018745b7ce2973c026fb4a04760eec4a6b80918092409a7d1d
capcomworld,Adventure Quiz: CAPCOM World,アドベンチャークイズ　CAPCOM World,1989-11,7b957f3061527245dd049f0afd9cf88a,0a75499a74146f831ac2f1d6b8aa6aac822430aa,0fef5a48fcfea7ac88fa52a3e826bd8499116826e2c535484447749db358f406,a5b7614bc9271573bf29610be6b37d95b57e154ffd12c37f18bac31c70d065be8676b6252236299863a80e92604a02789f729822971af974214217edb78c69ed
capcomworld2,Adventure Quiz: CAPCOM World 2,,1992-06-11,ed83e43d7d5a11990ee8876bac587709,d9dbf49b6daeae346470d299d490c50482e05d55,c3e0742000659f8f0b69029230db67e985ab0f8b2d010a45bf0b1b8dd8b637d3,16b9d3e5249a19b0838b5a31cd18ec4a621d896267ec90398aabcac558c6a846564f7bd96660981cb481fce49a0bbf6cfee90a8bd06920e446ee98a9a4811721
capcomworld2,Adventure Quiz: CAPCOM World 2,,1992-06-11,ed83e43d7d5a11990ee8876bac587709,d9dbf49b6daeae346470d299d490c50482e05d55,c3e0742000659f8f0b69029230db67e985ab0f8b2d010a45bf0b1b8dd8b637d3,16b9d3e5249a19b0838b5a31cd18ec4a621d896267ec90398aabcac558c6a846564f7bd96660981cb481fce49a0bbf6cfee90a8bd06920e446ee98a9a4811721
capcomworld2,Adventure Quiz: CAPCOM World 2,,1992-06-11,ed83e43d7d5a11990ee8876bac587709,d9dbf49b6daeae346470d299d490c50482e05d55,c3e0742000659f8f0b69029230db67e985ab0f8b2d010a45bf0b1b8dd8b637d3,16b9d3e5249a19b0838b5a31cd18ec4a621d896267ec90398aabcac558c6a846564f7bd96660981cb481fce49a0bbf6cfee90a8bd06920e446ee98a9a4811721
capcomworld2,Adventure Quiz: CAPCOM World 2,,1994,,,,
alienvspredator,Alien vs. Predator,,1994-05-20,ab9ba0b26583c8f7d2300a0a3764f498,562e9873caf2ef6f5cb4b453fd805e7cbddeeb72,a730bfe75175ce6f12e19a9e7b6e246a37386e173967d38d41a473ff915de6e3,62eccd1f024870e9126d0b0fe57d785c4d7b50a4e3091da7f1785de68f2abe82f3a33c962c5aad8ddda469d28055ffaf692b7e0c99472a63e08bca878f37089b
alienvspredator,Alien vs. Predator,,1994-05-20,ab9ba0b26583c8f7d2300a0a3764f498,562e9873caf2ef6f5cb4b453fd805e7cbddeeb72,a730bfe75175ce6f12e19a9e7b6e246a37386e173967d38d41a473ff915de6e3,62eccd1f024870e9126d0b0fe57d785c4d7b50a4e3091da7f1785de68f2abe82f3a33c962c5aad8ddda469d28055ffaf692b7e0c99472a63e08bca878f37089b
alienvspredator,Alien vs. Predator,,1994-05-20,ab9ba0b26583c8f7d2300a0a3764f498,562e9873caf2ef6f5cb4b453fd805e7cbddeeb72,a730bfe75175ce6f12e19a9e7b6e246a37386e173967d38d41a473ff915de6e3,62eccd1f024870e9126d0b0fe57d785c4d7b50a4e3091da7f1785de68f2abe82f3a33c962c5aad8ddda469d28055ffaf692b7e0c99472a63e08bca878f37089b
alienvspredator,Alien vs. Predator,,1994-05-20,ab9ba0b26583c8f7d2300a0a3764f498,562e9873caf2ef6f5cb4b453fd805e7cbddeeb72,a730bfe75175ce6f12e19a9e7b6e246a37386e173967d38d41a473ff915de6e3,62eccd1f024870e9126d0b0fe57d785c4d7b50a4e3091da7f1785de68f2abe82f3a33c962c5aad8ddda469d28055ffaf692b7e0c99472a63e08bca878f37089b
