game_id,screen_title_en,screen_title_native,release_date,md5,sha1,sha256,sha512
wakuwakushinkansen,Waku Waku Shinkansen,わくわく新幹線,1997-11,,,,
wakuwakusonicpatrolcar,Waku Waku Sonic Patrol Car (Harinezumi Sonic no Omawari-san),わくわくソニックパトカー (はりねずみ ソニックのおまわりさん),1991,2d961721af01c03cc5486094228790e3,c1914d2a849cae10f8d195986fe14bb89f098264,30f6ff5c7fbc75abc9aab79eebbf65ed258440118f3b632d0ef7432b3c49e5f4,d6d93c4be910bf54b8f26c06cd58f975801920b51f97ec18226289377860eecac351dd79d664cdf742da786716d9f080390a71fa156e0766c191edcad6303f61
wallywosagase,Wally wo Sagase!,ウォーリーをさがせ!,1992-06,4a9061b1f2d85428fb3fe2e5d36caa44,008290ab47c22127bd185250002c423d567926d5,a123f5a2687d3da4e396686a763fa214015a6756e30b87a4a63b3b3f5f4852b9,faefc576e241f5ec2eab80c3a8f6e74297032b9a845d94d202feda1d06d6505fc3195de2e6e16a045cd0b4c0691efd26907ada77446b1977cc87fe1817371760
wallywosagase,Wally wo Sagase!,ウォーリーをさがせ!,1992,4a9061b1f2d85428fb3fe2e5d36caa44,008290ab47c22127bd185250002c423d567926d5,a123f5a2687d3da4e396686a763fa214015a6756e30b87a4a63b3b3f5f4852b9,faefc576e241f5ec2eab80c3a8f6e74297032b9a845d94d202feda1d06d6505fc3195de2e6e16a045cd0b4c0691efd26907ada77446b1977cc87fe1817371760
wallywosagase,Wally wo Sagase!,ウォーリーをさがせ!,1992,4a9061b1f2d85428fb3fe2e5d36caa44,008290ab47c22127bd185250002c423d567926d5,a123f5a2687d3da4e396686a763fa214015a6756e30b87a4a63b3b3f5f4852b9,faefc576e241f5ec2eab80c3a8f6e74297032b9a845d94d202feda1d06d6505fc3195de2e6e16a045cd0b4c0691efd26907ada77446b1977cc87fe1817371760
wanpakusafari,Wanpaku Safari,わんぱくサファリ,1998-11-09,cce8cba3ef6f963d94396bd81f05ab6a,8cce486c065c8810a7be79eada9293ec9b47995c,6e07522cbf11269b1d9ebbc0021b7b9ec172c728dc38b5e039b97400f78df2e4,d227095a0a506291ca74a97f9c9ce48abe9b124f501f36076a418ef0a911accf0d36a6d50e66fec738fbbb3bc827cf0540019dbf6e38dded01e49b044190ef56
watermatch,Water Match,,1984-07,711b73ed8cf71c4d4dfd6d0dda2835fa,6a4703c48d92c7bcff51f351c8f7a638ea6ce82e,bd5a91c330c1f5ad87558b90575067de911980810768c9574d8a25404f5ec305,695e32c8afcb19162f1eefebb7d2882a475c481d4ea268d47c9ff614a2249eeb439fdbc89768e2619cdecf5a507c44d11c3cb6e4097aca04586f4c2897371741
winterheat,Winter Heat,,1997-10-12,802af67e3161d8fd999bee6573ed362f,f99b44df73301b28fe372fa84402e3af8c78afa9,b01611996a835b22e963488c13ec03da2fcdae07582ac8c57f87f65bb9ff0e64,67744e3d5f4ce46454912ae24af42403ca4125fb6eb474bbec4cb81766de1e3ad261a77e8813d2fedd08a3108330fb63f48ecdf0bf9393d209a003f2114c40e0
wonderboy,Wonder Boy,,1986-04-21,7695787dda869635b72508a69e3b284e,eb2aec8378ccc5436d766c98b9f7c0cb8cc66583,d5eb6df0da1bd76aeb69688608af12258d3a4edb32bab918e66263e4985b104d,67a78bd8fd2db56c9f3f9f19e24b5bfab48bd3e8a7f1e3063e0210b4eb5f29e88a25e484fc8b2f7a81ee1bc645338e2ee4e9bd11c141d0e075cd41d2986b3a31
wonderboy,Wonder Boy,,1986,7695787dda869635b72508a69e3b284e,eb2aec8378ccc5436d766c98b9f7c0cb8cc66583,d5eb6df0da1bd76aeb69688608af12258d3a4edb32bab918e66263e4985b104d,67a78bd8fd2db56c9f3f9f19e24b5bfab48bd3e8a7f1e3063e0210b4eb5f29e88a25e484fc8b2f7a81ee1bc645338e2ee4e9bd11c141d0e075cd41d2986b3a31
