name,publisher_id
Able,1
Acclaim,2
Altron,3
Athena,4
Atlus,5
CAPCOM,6
Compile,7
Daiki,8
Data East,9
Deniam,10
Micronet,11
SEGA,12
Success,13
Sunsoft,14
T&E,15
Tecmo,16
Treasure/Esp,17
