tag_name,tag_id
#players:2:alt #genre:shmup>v #port:arcade #lang:en #rev:2,87
#players:2:alt #genre:shooting>gallery #compatibility:mark3>mycard #port:arcade #lang:en,88
#players:2:alt #genre:shooting>gallery #port:arcade #lang:en,89
#players:2:alt #genre:shooting>gallery #port:arcade #lang:en #alt,90
#players:2:alt #genre:shooting>rail #compatibility:mark3>mycard #port:arcade #lang:en,91
#players:2:alt #genre:sports>baseball #port:arcade #lang:en,92
#players:2:alt #genre:sports>baseball #port:arcade #lang:en #rev:1,93
#players:2:alt #genre:sports>decathlon:minigames #addon:controller>hypershot #port:arcade #lang:en,94
#players:2:vs #genre:board>mahjong #lang:ja,95
#players:2:vs #genre:board>mahjong #lang:ja #rev:1,96
#players:2:vs #genre:board>othello #embedded:chip>ram #port:sega>sg1000 #lang:en,97
#players:2:vs #genre:fighting:sports>boxing #compatibility:mark3>mycard #lang:en #rev:1,98
#players:2:vs #genre:fighting:sports>boxing #lang:en,99
#players:2:vs #genre:sports>golf #compatibility:mark3>mycard #lang:en #rev:1,100
#players:2:vs #genre:sports>golf #compatibility:sg1000>othello #search:keyword>endorsed #lang:ja,101
#players:2:vs #genre:sports>golf #compatibility:sg1000>othello #search:keyword>endorsed #lang:ja #rev:1,102
#players:2:vs #genre:sports>golf #lang:en,103
#players:2:vs #genre:sports>hockey #compatibility:mark3>mycard #lang:en,104
#players:2:vs #genre:sports>kendo #compatibility:mark3>mycard #lang:ja,105
#players:2:vs #genre:sports>soccer #lang:en,106
#players:2:vs #genre:sports>tennis #lang:en,107
#players:8:vs #genre:sim>derby #compatibility:sg1000>othello #lang:ja,108
#players:8:vs #genre:sim>derby #compatibility:sg1000>othello #rev:1 #lang:ja,109
#players:8:vs #genre:sim>derby #compatibility:sg1000>othello #rev:1 #lang:ja #alt,110
