name,developer_id
ASCII,1
Act,2
Amccus/Team Y&M,3
Asmik,4
Athena,5
BPS,6
Carrozzeria/Triad,7
Enix,8
Epoch,9
Game Arts/Ellow Horn,10
HAL Laboratory,11
Hect,12
Intelligent Systems,13
K.K.DCE,14
Kemco,15
Micronics,16
NCS,17
NCS/Bits Laboratory,18
Natsume,19
Nihon Bussan,20
Nintendo,21
Nintendo/SRD,22
Quintet,23
Square,24
Sting,25
Sunsoft,26
T&E,27
Taito,28
Telenet,29
Ukiyotei/Visit,30
