name,developer_id
Allumer,1
Amstar,2
Daiei,3
East Technology,4
Esco Boueki,5
Gremlin,6
Hamster,7
Hot-B,8
Jorudan,9
Kaneko,10
Seibu Kaihatsu,11
Taito,12
Takumi,13
UPL,14
UPL/Comix,15
Visco,16
Wave,17
Whiteboard/Santos,18
Williams,19
Woodplace,20
