name,developer_id
Electrogame/Irem,1
Gayton Games/Irem,2
IPM,3
Irem,4
Irem/Brøderbund,5
Irem/GDI,6
Irem/Hudson,7
Jaleco,8
Memetron/Irem,9
PSV/Irem,10
Seibu Kaihatsu,11
Sigma/Seibu Kaihatsu,12
Taito do Brasil/Irem,13
Taito/Irem,14
Tamtex,15
Tecfri/Irem/Brøderbund,16
Williams/Irem,17
Williams/Irem/Brøderbund,18
