name,developer_id
ADK,1
Aruze,2
CAPCOM,3
DYNA,4
DYNA/SNK,5
Dennou Eizo,6
IOSYS,7
Japan Vistec,8
KID,9
NAMCO,10
Noise Factory/SNK,11
Quest,12
S-Neo/SNK,13
SEGA,14
SEGA Toys,15
SEGA/Compile,16
SETA,17
SNK,18
SNK/ADK,19
SNK/Activision,20
SNK/CAPCOM,21
Sacnoth,22
Sakata SAS/Data East,23
Saurus/SNK,24
Sting/ESP,25
Success,26
Success/Magitec,27
Taito,28
UEP Systems,29
Ukiyotei/SNK,30
Visco,31
Yumekobo,32
Yumekobo/SNK,33
