name,publisher_id
Aruze,1
CAPCOM,2
DYNA,3
Data East/SNK,4
Dennou Eizo,5
IOSYS,6
Japan Vistec,7
KID,8
NAMCO/SNK,9
SEGA,10
SEGA/SNK,11
SNK,12
Snk,13
Success/SNK,14
Visco,15
Yumekobo/SNK,16
