game_id,region_id
phantasystar2amiasadventure,13
phantasystar2annesadventure,13
phantasystar2hueysadventure,13
phantasystar2kindssadventure,13
phantasystar2neisadventure,13
phantasystar2rudgersadventure,13
phantasystar2shilkasadventure,13
phantasystar2yushissadventure,13
phantasystar3tokinokeishousha,13
phelios,13
pitfighter,13
planetmessagequiz,13
populous,13
powerathlete,13
powermonger,13
prostrikerfinalstage,13
proyakyuusuperleague91,13
psyoblade,13
pulseman,13
puttergolf,13
puyopuyo,13
puyopuyo2,13
puyopuyo2,13
ichidantr,13
tantr,13
pyramidmagic,13
pyramidmagic2,13
pyramidmagic3,13
pyramidmagic,13
quackshotgaruziaounohihou,13
rbibaseball4,13
raidendensetsu,13
rainbowislands,13
rambo3md,13
rampart,13
ranseinohasha,13
rastansaga2,13
rentahero,13
riddlewired6gatsuvol1,13
ristartheshootingstar,13
roadrash,13
roadrash2,13
roadblasters,13
robocopversustheterminator,13
robotbattler,13
rocketknightadventures,13
rockmanmegaworld,13
rollingthunder2,13
rolototherescue,13
royalblood,13
runark,13
ryuukonoken,13
saintsword,13
samesamesame,13
samuraispirits,13
sangokushi2,13
sangokushi2,13
sangokushi3,13
sangokushiretsudenranseinoeiyutachi,13
sansan,13
sdvalis,13
segaarttool,13
segachanneljp,13
segachanneljp,13
segagametoshokan,13
senjounoookami2,13
USA,13
shadowdancerthesecretofshinobi,13
shinomeikyuu,13
shinomeikyuu,13
shijousaidainosoukoban,13
shikinjou,13
shinsousekiragnacenty,13
shiningandthedarkness,13
shiningforcethelegacyofgreatintention,13
shiningforce2inishienofuuin,13
shitenmyouou,13
shouginohoshi,13
shuranomon,13
sidepocket,13
slapfight,13
snowbros,13
sonicandknuckles,13
sonicandknuckles3,13
soniceraser,13
sonicspinball,13
sonicthehedgehog,13
sonicthehedgehog2,13
sonicthehedgehog3,13
sorcerkingdom,13
sorcerian,13
bob,13
spaceharrier2,13
spaceharrier2,13
spaceinvaders90,13
sparksterrocketknightadventures2,13
speedball2brutaldeluxe,13
spidermanvsthekingpin,13
spidermanvenommaximumcarnage,13
splatterhousepart2,13
splatterhousepart3,13
starcruiser,13
steeltalons,13
stormlord,13
streetfighter2dashturbohf,13
streetsmart,13
striderhiryuu,13
superairwolf,13
superbaseball2020,13
superdaisenryaku,13
superdaisenryaku,13
superfantasyzone,13
superhq,13
superhangon,13
hydlide3thespacememories,13
superleague,13
supermonacogp,13
jordanvsbird,13
superrealbasketball,13
superstreetfighter2tnc,13
superthunderblade,13
supervolleyball,13
surgingaura,13
swordofsodan,13
t2thearcadegame,13
taikourisshiden,13
taskforceharrierex,13
tazmaniamd,13
tecmosuperbowl,13
tecmosuperbowl2,13
tecmosupernbabasketball,13
tecmoworldcup90,13
teddyboyblues,13
tmntreturnoftheshredder,13
tmnttournamentfightersmd,13
teitokunoketsudan,13
teltelmahjong,13
teltelstadium,13
tetris,13
theflintstonesmd,13
mickeytominniemagicaladventure2thegreatcircusmystery,13
thehybridfront,13
theimmortal,13
bestofthebestchampionshipkarate,13
fatalrewind,13
thelionking,13
thenewzealandstory,13
theooze,13
storyofthorhikariwotsugumono,13
thesupershinobi,13
thesupershinobi2,13
thunderforce2,13
thunderforce3,13
thunderforce4,13
thunderfox,13
thunderprowrestlingretsuden,13
socket,13
toddsadventuresinslimeworld,13
toejamandearl,13
tomandjerryfranticantics,13
topprogolf,13
topprogolf2,13
tougioukingcolossus,13
truelies,13
tatsujin,13
twinkletale,13
uchuusenkangomora,13
ultraman,13
undeadline,13
teamusabasketball,13
valis3,13
vampirekiller,13
vermilion,13
verytex,13
virtuaracing,13
virtualbart,13
vixen357,13
volfied,13
vfive,13
berlinnokabe,13
wardnernomori,13
whiprushwakuseivoltegasnonazo,13
wimbledon,13
wonderboy3monsterlair,13
wonderboy5monsterworld3,13
wonderlibrary,13
wondermidi,13
worldcupsoccer,13
worldcupsoccer,13
worldofillusion,13
worldofillusion,13
wrestlewar,13
wrestleball,13
wwfraw,13
wwfroyalrumble,13
xdr,13
ys3,13
yuuyuuhakushomakyoutoitsusen,13
yuuyuuhakushogaiden,13
zanyashaenbukyoku,13
zerowing,13
zoom,13
3ninjaskickback,24
688attacksub,24
6pak,24
adinosaurstale,24
aaahhrealmonsters,24
m1abramsbattletank,24
aerotheacrobat,24
aerotheacrobat2,24
airmanagementoozoranikakeru,24
airmanagement2koukuuouwomezase,24
afterburner2,24
airbuster,24
airdiver,24
almichaelsannounceshardball3,24
aladdin,24
alexkiddtenkuumajou,24
alien3,24
alienstorm,24
alisiadragoon,24
juuouki,24
americangladiators,24
andreagassitennis,24
animaniacs,24
arcadeclassics,24
archrivals,24
arcusodyssey,24
arielthelittlemermaid,24
ozakinaomichisupermasters,24
ozakinaomichisupermasters,24
arrowflash,24
artalive,24
ryuukonoken,24
asterixandthegreatrescue,24
atomicrobokid,24
atomicrunnerchelnov,24
atptourchampionshiptennis,24
awesomepossumkicksdrmachinosbutt,24
ayrtonsennassupermonacogp2,24
bob,24
backtothefuture3,24
ballz,24
barbiesupermodel,24
barbiesupermodel,24
barkleyshutupandjam,24
barkleyshutupandjam2,24
barneyshideandseekgame,24
bassmastersclassic,24
bassmastersclassicproedition,24
batmanreturnofthejoker,24
batmanmd,24
batmanforever,24
batmanreturns,24
battlesquadron,24
battlemaster,24
mechwarrior3050,24
battletoads,24
battletoads,24
battletoadsdoubledragon,24
shadowofthebeast,24
shadowofthebeast2,24
beastwarriors,24
beautyandthebeastbellesquest,24
beautyandthebeastroarofthebeast,24
beavisandbutthead,24
bestofthebestchampionshipkarate,24
storyofthorhikariwotsugumono,24
bibleadventures,24
billwalshcollegefootball,24
billwalshcollegefootball95,24
biminirun,24
cryingaseimeisensou,24
bladesofvengeance,24
blastermaster2,24
blockbusterworldvideogamechampionship2,24
blockout,24
domineoterritorio,24
bonanzabros,24
bonkers,24
boogermanapickandflickadventure,24
corridadetampinhas,24
boxinglegendsofthering,24
bramstokersdracula,24
bretthullhockey95,24
brutalpawsoffury,24
bubbanstix,24
bubbleandsqueak,24
bubsyinclawsencountersofthefurredkind,24
bubsy2,24
buckrogers,24
budokanthemartialspirit,24
bugsbunnyyindoubletrouble,24
bullsvsblazersandthenbaplayoffs,24
bullsvslakersandthenbaplayoffs,24
burningforce,24
cadash,24
caesarspalace,24
calripkenjrbaseball,24
cal50,24
californiagames,24
captainamericaandtheavengers,24
castleofillusionfushiginooshirodaibouken,24
vampirekiller,24
centuriondefenderofrome,24
chakantheforeverman,24
championsworldclasssoccer,24
boogiewoogiebowling,24
championshippool,24
rcproam,24
rcproam,24
superhq,24
chestercheetahtoocooltofool,24
chestercheetahwildwildquest,24
topprogolf2,24
chikichikiboys,24
chuckrock,24
chuckrock2soc,24
clayfighter,24
cliffhanger,24
clue,24
coachkcollegebasketball,24
collegefootballusa96,24
collegefootballusa97,24
collegefootballsnationalchampionship,24
collegefootballsnationalchampionship2,24
collegeslam,24
columns,24
columns,24
columns3,24
combatcars,24
comixzone,24
contrathehardcorps,24
coolspot,24
linusspaceheadscosmiccrusade,24
crackdown,24
superairwolf,24
crueball,24
shinsousekiragnacenty,24
crystalsponytale,24
cutthroatisland,24
cyberpoliceeswat,24
cyberball,24
corporation,24
cyborgjustice,24
darkcastle,24
dashindesperadoes,24
davidcranesamazingtennis,24
davidrobinsonssupremecourt,24
tenniscup,24
powerathlete,24
deathduel,24
magicalhatnobuttobiturbodaibouken,24
demolitionman,24
desertdemolition,24
desertdemolition,24
desertstrike,24
badomen,24
dicktracy,24
dickvitalesawesomebabycollegehoops,24
dinoland,24
dinosaursforhire,24
earthdefense,24
djboy,24
doomtroopers,24
doubledragon,24
doubledragon3therosettastone,24
doubledragon5theshadowfalls,24
hyperdunk,24
puyopuyo,24
dragonthebruceleestory,24
devilcrash,24
dragonsrevenge,24
dunethebattleforarrakis,24
dungeonsanddragonswarriorsoftheeternalsun,24
dynamiteduke,24
dynamiteheaddy,24
earnestevans,24
earthwormjim,24
earthwormjim2,24
eccothedolphin,24
eccothetidesoftime,24
eccothetidesoftime,24
eccojr,24
elviento,24
elementalmaster,24
tazinescapefrommars,24
tazinescapefrommars,24
espnbaseballtonight,24
espnnationalhockeynight,24
espnspeedworld,24
espnsundaynightnfl,24
eternalchampions,24
eternalchampions,24
evanderholyfieldsrealdealboxing,24
exiletokinohazamae,24
exiletokinohazamae,24
exmutants,24
exosquad,24
exodus,24
f1,24
f117nightstorm,24
f15strikeeagle2,24
f22interceptoradvancedtacticalfighter,24
f22interceptoradvancedtacticalfighter,24
f22interceptoradvancedtacticalfighter,24
familyfeud,24
fantasia,24
fantasia,24
fantasia,24
fantasticdizzy,24
garoudensetsusnt,24
garoudensetsu2at,24
shinomeikyuu,24
fatalrewind,24
nakajimasatorukanshuuf1heromd,24
fifa94,24
fifa95,24
fifa96,24
fifa97,24
fightingmasters,24
fzsenkiaxis,24
samesamesame,24
flashback,24
flicky,24
foremanforreal,24
lostworlds,24
frankthomasbighurtbaseball,24
frogger,24
frogger,24
funngames,24
funnyworldballoonboy,24
glocairbattle,24
gaiares,24
gainground,24
leander,24
galaxyforce2,24
gamegenie,24
garfieldcaughtintheact,24
gargoyles,24
superbattletank,24
gauntlet,24
royalblood,24
generalchaos,24
generationslost,24
aokiookamitoshirokimejikagh,24
georgeforemanskoboxing,24
ghostbustersmd,24
daimakaimura,24
daimakaimura,24
gods,24
goldenaxe,24
goldenaxe,24
goldenaxe2,24
goofyshystericalhistorytour,24
granada,24
granada,24
greatestheavyweights,24
greendog,24
vfive,24
runark,24
gunstarheroes,24
harddrivin,24
hardball,24
hardball,24
hardball94,24
hardball95,24
hauntingstarringpolterguy,24
feverpitchsoccer,24
heavynova,24
hellfire,24
herzogzwei,24
captainlang,24
hittheice,24
homealonesega,24
homealone2lostinnewyorkmd,24
homealone2lostinnewyorkmd,24
hook,24
imginternationaltourtennis,24
indianajonesandthelastcrusademd,24
insectorx,24
instrumentsofchaos,24
ishidothewayofstones,24
izzysquestfortheolympicrings,24
jacknicklauspowerchallengegolf,24
jamesbondtheduel,24
finalblow,24
finalblow,24
jamespondunderwateragent,24
jamespond2codenamerobocod,24
jamespond3operationstarfish,24
jammit,24
grandslamthetennistournament92,24
jeopardy,24
jeopardydeluxeedition,24
jeopradysportsedition,24
pigskin621ad,24
bladeofthegreatelements,24
joeandmactatakaegenshijin,24
joemontanafootball,24
joemontanafootball,24
joemontana2sportstalkfootball,24
joemontana2sportstalkfootball,24
johnmaddenfootball,24
johnmaddenfootball,24
