game_id,tag_id
cyberball,1381
corporation,707
cyborgjustice,1121
darkcastle,33
dashindesperadoes,1111
davidcranesamazingtennis,1457
davidrobinsonssupremecourt,1373
tenniscup,1079
powerathlete,1186
deathduel,710
magicalhatnobuttobiturbodaibouken,224
demolitionman,368
desertdemolition,134
desertdemolition,137
desertstrike,677
badomen,876
dicktracy,95
dickvitalesawesomebabycollegehoops,1370
dinoland,854
dinosaursforhire,935
earthdefense,1004
djboy,452
doomtroopers,949
doubledragon,972
doubledragon3therosettastone,969
doubledragon5theshadowfalls,1123
hyperdunk,1640
puyopuyo,1245
dragonthebruceleestory,1463
devilcrash,858
dragonsrevenge,857
dunethebattleforarrakis,785
dungeonsanddragonswarriorsoftheeternalsun,606
dynamiteduke,712
dynamiteheaddy,320
earnestevans,255
earthwormjim,277
earthwormjim2,277
eccothedolphin,64
eccothetidesoftime,64
eccothetidesoftime,72
eccojr,492
elviento,401
elementalmaster,685
tazinescapefrommars,176
tazinescapefrommars,184
espnbaseballtonight,1343
espnnationalhockeynight,1529
espnspeedworld,1295
espnsundaynightnfl,1384
eternalchampions,1153
eternalchampions,1157
evanderholyfieldsrealdealboxing,1190
exiletokinohazamae,592
exiletokinohazamae,569
exmutants,12
exosquad,97
exodus,829
f1,1279
f117nightstorm,752
f15strikeeagle2,746
f22interceptoradvancedtacticalfighter,752
f22interceptoradvancedtacticalfighter,758
f22interceptoradvancedtacticalfighter,743
familyfeud,1255
fantasia,210
fantasia,211
fantasia,153
fantasticdizzy,422
garoudensetsusnt,1173
garoudensetsu2at,1131
shinomeikyuu,600
fatalrewind,840
nakajimasatorukanshuuf1heromd,1283
fifa94,1559
fifa95,1544
fifa96,1538
fifa97,1538
fightingmasters,1167
fzsenkiaxis,381
samesamesame,690
flashback,67
flicky,238
foremanforreal,1197
lostworlds,1001
frankthomasbighurtbaseball,1352
frogger,816
frogger,817
funngames,463
funnyworldballoonboy,96
glocairbattle,727
gaiares,666
gainground,941
leander,246
galaxyforce2,717
gamegenie,475
garfieldcaughtintheact,337
gargoyles,16
superbattletank,703
gauntlet,1479
royalblood,1322
generalchaos,1481
generationslost,224
aokiookamitoshirokimejikagh,1322
georgeforemanskoboxing,1201
ghostbustersmd,191
daimakaimura,837
daimakaimura,838
gods,284
goldenaxe,969
goldenaxe,973
goldenaxe2,961
goofyshystericalhistorytour,166
granada,657
granada,658
greatestheavyweights,1189
greendog,224
vfive,690
runark,452
gunstarheroes,938
harddrivin,538
hardball,1344
hardball,1345
hardball94,1348
hardball95,1348
hauntingstarringpolterguy,76
feverpitchsoccer,1644
heavynova,1092
hellfire,672
herzogzwei,1335
captainlang,238
hittheice,1418
homealonesega,19
homealone2lostinnewyorkmd,191
homealone2lostinnewyorkmd,152
hook,195
imginternationaltourtennis,1563
indianajonesandthelastcrusademd,191
insectorx,672
instrumentsofchaos,131
ishidothewayofstones,522
izzysquestfortheolympicrings,316
jacknicklauspowerchallengegolf,1619
jamesbondtheduel,191
finalblow,1193
finalblow,1194
jamespondunderwateragent,34
jamespond2codenamerobocod,246
jamespond3operationstarfish,277
jammit,1369
grandslamthetennistournament92,1456
jeopardy,1465
jeopardydeluxeedition,1465
jeopradysportsedition,1465
pigskin621ad,1392
bladeofthegreatelements,37
joeandmactatakaegenshijin,941
joemontanafootball,1397
joemontanafootball,1399
joemontana2sportstalkfootball,1397
joemontana2sportstalkfootball,1400
johnmaddenfootball,1397
johnmaddenfootball,1383
johnmadden92,1396
johnmadden93,1073
johnmadden93,1074
johnmadden93championshipedition,1073
joshuaandthebattleofjericho,830
strider2usg,224
judgedredd,397
cuebrick,518
junglestrike,677
jurassicparksega,272
jurassicparksega,155
jurassicparkrampageedition,213
justiceleaguetaskforce,1126
kageki,460
kawasakisuperbikechallenge,1293
kidchameleon,835
kingofthemonsters,1211
kingofthemonsters2,1211
kingsalmon,740
kingsbounty,566
klax,1232
rattrap,345
larussabaseball95,1066
lakersversuscelticsandthenbaplayoffs,1371
landstalkerkouteinozaihou,577
landstalkerkouteinozaihou,568
lastactionhero,116
hokutonokenshinseikimatsukyuuseishudensetsu,118
lemmings,1230
lemmings2thetribes,514
lethalenforcers,1011
lethalenforcers2thewestern,1011
lhxattackchopper,756
dokuritsusensoulibertyordeath,1329
lightcrusader,577
thunderforce4,996
lotus2,1270
lotusturbochallenge,1273
maddennfl94,1523
maddennfl95,1513
maddennfl96,1513
maddennfl97,1513
maddennfl98,1513
malletlegend,501
marblemadness,816
marioandrettiracing,1292
mariolemieuxhockey,1419
markosmagicfootball,277
marsupilami,339
marvelland,332
maryshelleysfrankenstein,271
masterofmonsters,1595
mathblasterepisode1,483
mazinsaga,456
treasurelandadventure,313
bomberman94,1569
bomberman94,1570
megaturrican,360
menacer6gamecartridge,709
senjounoookami2,377
michaeljacksonsmoonwalker,813
globalgladiators,308
mickeymaniattaomm,171
mickeysultimatechallenge,464
micromachines,1257
micromachines,1260
midnightresistance,375
mig29fulcrum,749
mightandmagic2gatestoanotherworld,563
theadventuresofmightymax,914
mightymorphinpowerrangersmd,1159
mightymorphinpowerrangersmd,1161
mightymorphinpowerrangersmd,1162
mightymorphinpowerrangersthemoviemd,955
mikeditkapowerfootball,1314
mikeditkapowerfootball,1315
sidepocket2densetsunohustler,1225
mlbpabaseball,1487
monopoly,1648
mortalkombat,1131
mortalkombat2,1145
mortalkombat3,1145
mspacman,828
muhammadaliheavyweightboxing,1197
mushaaleste,681
mutantleaguefootball,1393
mutantleaguehockey,1528
kujakuou2geneijou,401
maourenjishi,961
nbaaction94,1497
nbaaction95,1499
nbaallstarchallenge,1379
nbahangtime,1491
nbajam,1502
nbajamte,1505
nbalive95,1489
nbalive96,1489
nbalive97,1489
nbalive98,1489
nbashowdown,1506
ncaafinalfourbasketball,1492
ncaafootball,1389
daikoukaijidai2,777
newmanhaasindycarfeaturingnigelmansell,1291
nfl95,1520
nfl98,1516
nflfootball94starringjoemontana,1390
nflquarterbackclub95,1630
nflquarterbackclub96,1630
nflsportstalkfootball93starringjoemontana,1401
nhl95,1525
nhl96,1525
nhl97,1525
nhl98,1525
nhlallstarhockey95,1410
nhlhockey,1421
nhl94,1525
nhlpahockey93,1413
nhlpahockey93,1416
nigelmansellsworldchampionshipracing,1286
noescape,19
nobunaganoyabouzenkokuban,1652
normysbeachbabeorama,156
olympicgold,1603
olympicgold,1604
olympicsummergames,1380
winterolympicgames,1621
onslaught,48
europesensen,1322
anotherworld,84
outbackjoey,147
outlander,545
outrun,538
outrun2019,533
outrunners,1263
teitokunoketsudan,1327
pacattack,1250
hellopacman,75
pacmania,831
paperboy,816
paperboy2,820
superrealbasketball,1373
superrealbasketball,1378
pebblebeachnohatou,1614
pebblebeachnohatou,1611
pele,1450
pelesworldtournamentsoccer,1623
petesamprastennis,1567
pgaeuropeantour,1608
pgatour96,1613
pgatourgolf,1617
pgatourgolf2,1613
pgatourgolf2,1606
pgatourgolf3,1607
phantasystartheendofthemillennium,618
phantasystar2kaerazarutokinoowarini,618
phantasystar3tokinokeishousha,618
phantom2040,395
phelios,690
pinkgoestohollywood,156
pinocchio,141
piratesgold,61
pitfallthemayanadventure,144
pitfighter,1178
pocahontas,199
populous,799
powermonger,771
wrestleball,1102
predator2,382
primalrage,1131
primetimenfl,1518
princeofpersia,45
promovessoccer,1431
proquarterback,1391
puggsy,340
quackshotgaruziaounohihou,168
fourtrax,1269
rbibaseball3,1361
rbibaseball4,1361
rbibaseball93,1361
rbibaseball94,1361
racedrivin,547
babytrex,843
raidendensetsu,690
raidendensetsu,694
rambo3md,850
rampart,1333
exranza,360
rastansaga2,119
redzone,92
revolutionx,1019
richardscarrysbusytown,484
ringsofpower,564
risk,1634
riskywoods,246
ristartheshootingstar,277
roadrash,1297
roadrash2,1297
roadrash3,1297
roadblasters,559
robocop3,394
robocopversustheterminator,365
rocknrollracing,1307
rocketknightadventures,349
rogerclemensmvpbaseball,1360
rollingthunder2,874
rollingthunder3,43
rolototherescue,224
sangokushi2,809
sangokushi3,1655
rugbyworldcup1995,1535
darius2,672
saintsword,118
samuraispirits,1131
musclebomber,1211
scoobydoomystery,427
seaquestdsv,91
segachannel,468
segachannel,468
segasaoundtool,475
separationanxiety,975
sesamestreetcountingcafe,482
shadowdancerthesecretofshinobi,29
shadowdancerthesecretofshinobi,40
shadowrun,571
shanghai2,1226
shaqfu,1144
shiningforcethelegacyofgreatintention,642
shiningforce2inishienofuuin,642
shiningandthedarkness,607
thesupershinobi2,1
shijousaidainosoukoban,513
sidepocket,1223
skeletonkrew,944
skitchin,1305
tongueofthefatman,1184
smashtv,941
socket,224
solfeace,676
solfeace,665
thechaosengine,946
sonicandknuckles,1033
sonicandknuckles3,907
sonic3dblast,302
soniccompilation,1109
sonicspinball,1475
sonicspinball,1476
sonicthehedgehog,307
sonicthehedgehog,261
sonicthehedgehog2,1036
sonicthehedgehog3,1029
sonicthehedgehog3,1032
sonicthehedgehog3,1028
sorcerkingdom,618
spaceharrier2,721
spaceinvaders90,655
sparksterrocketknightadventures2,277
speedball2brutaldeluxe,1100
spidermanacclaim,188
spidermanvsthekingpin,18
spidermanvenommaximumcarnage,444
spidermanxmeninarcaderevenge,190
spiritualwarfare,605
splatterhousepart2,448
splatterhousepart2,445
splatterhousepart3,455
sportstalkbaseball,1353
spotgoestohollywood,50
starcontrol,732
bluealmanac,627
startrekdeepspaceninecrossroadsoftime,74
startrekthenextgenerationeftp,414
startrekthenextgenerationeftp,415
starflight,730
stargatemovie,382
steeltalons,760
stimpysinvention,914
stormlord,342
streetfighter2dashturbohf,1136
streetsmart,1173
bareknuckle,964
bareknuckle,974
bareknuckle2,1052
bareknuckle3,1047
striderhiryuu,238
subterrania,660
summerchallenge,804
sunsetriders,1046
superbaseball2020,1357
superbattleship,797
superhangon,557
superhighimpact,1075
hydlide3thespacememories,594
supermonacogp,1280
supermonacogp,1282
supermonacogp,1281
superoffroad,1264
superoffroad,1265
jordanvsbird,1375
jordanvsbird,1376
superstreetfighter2tnc,1148
superthunderblade,725
supervolleyball,1458
supermantmos,164
swordofsodan,120
vermilion,577
sdvalis,371
sylvesterandyweetyincageycapers,176
syndicate,795
terminator2judgmentday16bit,368
t2thearcadegame,1013
talespinsega,898
assaultsuitleynos,388
taskforceharrierex,690
tazmaniamd,176
technoclash,602
technocop,86
tecmosuperbaseball,1348
tecmosuperbowl,1386
tecmosuperbowl2,1389
tecmosuperbowl3,1389
tecmosuperhockey,1410
tecmosupernbabasketball,1366
tecmoworldcup90,1438
tmntreturnoftheshredder,957
tmnttournamentfightersmd,1165
theaddamsfamily,269
theadventuresofbatmanandrobin,866
theadventuresofrockyandbullwinkleandfriends,156
theaquaticgamesstarringjamespondandtheaquabats,1579
theberenstainbearscampingadventure,896
thedeathandreturnofsuperman,458
thedueltestdrive2,531
thedueltestdrive2,532
thefaerytaleadventure,565
theflintstonesmd,156
gadgettwins,875
mickeytominniemagicaladventure2thegreatcircusmystery,892
thegreatwaldosearch,507
thehumans,521
theimmortal,610
theincrediblecrashdummies,833
theincrediblehulk,114
thejunglebook,199
thelawnmowerman,947
thelionking,138
thelostvikings,1460
thelostvikings,1460
thelostworldjurassicpark,1021
themagicschoolbus,494
themiraclepianoteachingsystemmd,498
theooze,76
thepagemaster,191
thepiratesofdarkwatermd,357
thepunisher,954
thesupershinobi,56
thesupershinobi,57
thesupershinobi,53
thesupershinobi,55
thesimpsonsbvtsm,58
thesimpsonsbartsnightmare,73
koutetsuteikoku,666
koutetsuteikoku,663
theterminator,19
thetick,446
themepark,736
thomasthetankengineandfriendsmd,801
thunderforce2,700
thunderforce3,666
thunderfox,385
timekillers,1131
tinhead,277
tinhead,293
tinytoonadventuresacmeallstars,1624
tinytoonadventuresacmeallstars,1626
tinytoonadventuresbustershiddentreasure,176
tinytoonadventuresbustershiddentreasure,183
tnnbasstournamentofchampions,739
tnnoutdoorsbasstournament96,739
toddsadventuresinslimeworld,1027
toejamandearl,868
toejamandearlinpaniconfunkotron,890
toejamandearlinpaniconfunkotron,895
jujudensetsumd,853
tomandjerryfranticantics,905
superleague,1355
superleague,1359
tonylarussabaseball,1346
topgear2,1267
toughmancontest,1195
toxiccrusaders,978
toystory,199
toys,19
trampolineterror,76
minatonotraysia,618
tripleplaygold,1486
tripleplay96,1488
megagames1,1252
battlemania,666
troyaikmannflfootball,1388
truelies,364
tatsujin,690
turrican,406
kyuukyokutiger,690
crudebuster,880
megalomania,780
ultimatemortalkombat3,1131
volfied,81
daikoukaijidai,773
turrican2,407
unnecessaryroughness95,1519
urbanstrike,677
teamusabasketball,1067
mugensenshivalistloafs,378
valis3,250
kuugaoperationcodevaportrail,1005
vectorman,224
vectorman,260
vectorman2,349
viewpoint,863
virtuafighter2,1131
virtuaracing,1276
virtualbart,356
virtualpinball,1468
vrtroopers,1123
wackyworlds,496
wardnernomori,238
warlock,41
warpspeed,754
ambitionofcaesar,787
ambitionofcaesar2,1330
langrisser,642
waynegretzkyandthenhlpaallstars,1531
waynesworld,191
weaponlord,1152
wheeloffortunefeaturingvannawhite,1464
whereintheworldiscarmensandiego,424
whereintimeiscarmensandiego,424
whiprushwakuseivoltegasnonazo,666
williamsarcadesgreatesthits,826
wimbledon,1627
gynoug,666
thegameswinterchallenge,1426
thegameswinterchallenge,1427
wiznliz,1091
wolfchild,246
wolverineadamantiumrage,121
wonderboy5monsterworld3,218
worldcupsoccer,1435
worldchampionshipsoccer2,1551
worldclassleaderboard,1620
worldcupusa94,1546
worldheroes,1131
worldofillusion,916
worldseriesbaseball,1348
worldseriesbaseball95,1336
worldseriesbaseball96,1336
worldseriesbaseball98,1340
worldtrophysoccer,1443
wwfraw,1484
wwfroyalrumble,1220
wwfsuperwrestlemania,1220
wwfwrestlemania,1208
xmenmd,901
