game_id,region_id
thekingoffighters2001,1
thekingoffighters2001,1
thekingoffighters2001,1
thekingoffighters2002ctub,6
thekingoffighters2002ctub,6
thekingoffighters2002ctub,6
thekingoffighters2002ctub,6
thekingoffighters2002ctub,6
thekingoffighters2002ctub,6
thekingoffighters2002ctub,1
thekingoffighters2002ctub,1
thekingoffighters2002ctub,1
thekingoffighters2002ctub,1
thekingoffighters2003,6
thekingoffighters2003,6
thekingoffighters2003,6
thekingoffighters2003,1
thekingoffighters2003,1
thenextspace,3
thenextspace,6
thenextspace,6
thesuperspy,6
trashrally,6
tokutenou,6
tokutenou2realfightfootball,6
tokutenou3eikouenomichi,6
tokutenouhonoonolibero,6
tophunterroddyandcathy,6
topplayersgolf,6
touchdownfever,3
touchdownfever,5
touchdownfever,6
touchdownfever,6
tsuukaigangankoushinkyoku,6
twinklestarsprites,6
ultradenryuuiararabou,6
vliner,6
vliner,6
vliner,6
vliner,6
vliner,6
vanguard,3
vanguard,5
vanguard,2
vanguard,6
vanguard2,6
viewpoint,6
viewpoint,6
wakuwaku7,6
wangjungwang,6
wangjungwang,6
worldheroes,6
worldheroes2,6
worldheroes2jet,6
worldheroesperfect,6
zupapa,6
